timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-05-28T1900,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,28,28,21,9,9,76,76,90,90,4,4,7,7,0.3,0.4
2026-05-28T1900,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,25,22,18,10,7,77,77,88,88,5,6,6,6,0.3,0.3
2026-05-28T1900,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),104,129,89,58,51,115,115,104,103,2,5,3,3,0.7,0.7
2026-05-28T1900,2696A,80.2592,41.1541,阿克苏地区,艺术中心,颗粒物(PM10),103,127,79,47,45,114,114,103,103,7,12,4,4,0.4,0.4
2026-05-28T1900,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,36,14,21,3,3,114,114,113,113,4,4,8,8,0.2,0.2
2026-05-28T1900,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,35,14,19,3,3,110,110,109,109,4,2,9,9,0.3,0.3
2026-05-28T1900,2708A,88.1266,47.8515,阿勒泰地区,市站,,36,24,23,3,3,114,114,115,115,14,9,7,6,0.3,0.3
2026-05-28T1900,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,NA,NA,22,21,7,3,122,122,116,116,NA,8,NA,5,NA,0.1
2026-05-28T1900,2630A,80.1171,32.4999,阿里地区,阿里监测站,NA,NA,27,19,6,4,149,149,150,150,NA,5,5,3,0.3,0.3
2026-05-28T1900,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,47,22,15,3,3,149,149,152,152,1,2,3,3,0.2,0.2
2026-05-28T1900,2644A,109.0088,32.6974,安康市,汉滨区检察院,,28,28,30,12,13,44,44,52,52,20,13,6,6,0.5,0.5
2026-05-28T1900,4054A,109.0324,32.6913,安康市,市邮政管理局,,28,28,27,12,13,57,57,65,65,13,11,3,3,0.5,0.5
2026-05-28T1900,2291A,117.0806,30.5181,安庆市,环科院,,46,38,28,12,17,145,145,143,143,8,13,7,8,0.5,0.6
