timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-06-05T1900,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,31,24,18,12,10,98,98,103,103,3,4,7,7,0.2,0.3
2026-06-05T1900,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,31,20,13,14,10,99,99,101,101,5,5,5,5,0.1,0.2
2026-06-05T1900,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),76,86,123,38,49,105,105,100,100,7,9,4,3,0.7,0.7
2026-06-05T1900,2696A,80.2592,41.1541,阿克苏地区,艺术中心,颗粒物(PM10),98,117,119,48,56,97,97,94,94,19,18,4,4,0.5,0.5
2026-06-05T1900,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,48,48,27,25,6,146,146,140,140,5,5,10,9,0.3,0.3
2026-06-05T1900,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,颗粒物(PM10),75,85,26,23,6,137,137,134,134,5,4,12,11,0.4,0.4
2026-06-05T1900,2708A,88.1266,47.8515,阿勒泰地区,市站,,37,29,25,15,5,118,118,111,111,13,6,7,7,0.1,0.3
2026-06-05T1900,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,37,14,23,3,4,116,116,108,108,5,4,7,7,0.2,0.2
2026-06-05T1900,2630A,80.1171,32.4999,阿里地区,阿里监测站,,45,10,9,3,2,144,144,145,145,2,4,7,8,0.3,0.3
2026-06-05T1900,3192A,80.0906,32.5029,阿里地区,阿里藏医院,NA,NA,9,8,3,3,115,115,149,147,1,2,NA,9,0.4,0.4
2026-06-05T1900,2644A,109.0088,32.6974,安康市,汉滨区检察院,,36,33,51,19,27,113,113,126,126,7,10,9,18,0.5,0.6
2026-06-05T1900,4054A,109.0324,32.6913,安康市,市邮政管理局,,34,32,57,22,26,107,107,124,124,9,12,3,14,0.3,0.5
2026-06-05T1900,2291A,117.0806,30.5181,安庆市,环科院,,50,47,56,15,43,157,157,185,185,15,16,8,8,0.6,0.8
2026-06-05T1900,2292A,117.0331,30.5118,安庆市,马山宾馆,臭氧1小时(O3_1h),55,45,52,14,40,164,164,188,188,18,16,9,9,0.6,0.8
2026-06-05T1900,2294A,116.9897,30.6146,安庆市,安庆大学,臭氧1小时(O3_1h),68,32,49,20,36,174,174,173,173,6,8,4,4,0.5,0.6
2026-06-05T1900,3173A,117.0598,30.5351,安庆市,市人大,,50,44,56,16,41,160,160,189,189,21,17,4,5,0.5,0.7
2026-06-05T1900,3123A,105.9408,26.2431,安顺市,凤凰山,颗粒物(PM10),60,64,37,31,23,100,100,110,110,14,12,8,7,0.7,0.6
2026-06-05T1900,3124A,105.9443,26.2567,安顺市,金钟山,NA,NA,NA,32,31,24,103,103,109,109,9,7,7,8,0.6,0.5
2026-06-05T1900,3125A,105.8983,26.248,安顺市,娄家坡,,48,42,31,33,24,116,116,113,113,6,7,9,12,0.6,0.5
2026-06-05T1900,1819A,114.3552,36.1017,安阳市,红庙街,臭氧1小时(O3_1h),92,83,66,53,33,193,193,164,164,10,12,4,4,0.5,0.4
2026-06-05T1900,1820A,114.361,36.0681,安阳市,银杏小区,臭氧1小时(O3_1h),102,94,69,58,37,204,204,174,174,12,14,2,3,0.4,0.3
2026-06-05T1900,3141A,114.3921,36.0879,安阳市,信访局,臭氧1小时(O3_1h),105,82,63,50,36,210,210,180,180,9,14,2,2,0.4,0.3
2026-06-05T1900,3669A,114.4706,36.0634,安阳市,左辅环卫站,颗粒物(PM10),103,127,82,53,34,184,184,162,162,17,18,2,2,0.9,0.7
2026-06-05T1900,4117A,114.2918,36.0769,安阳市,钢三路198号,细颗粒物(PM2.5),96,75,69,58,37,180,180,157,157,11,13,3,4,0.6,0.5
2026-06-05T1900,1748A,123.0441,41.1201,鞍山市,深沟寺,,27,6,20,3,8,84,84,80,80,14,21,7,10,0.4,0.9
2026-06-05T1900,1749A,123.011,41.0931,鞍山市,太阳城,,30,9,25,3,11,93,93,86,86,13,17,7,9,0.4,0.8
2026-06-05T1900,1750A,123.0483,41.1445,鞍山市,太平,,25,19,26,6,11,79,79,79,79,24,24,14,11,1.1,1.3
2026-06-05T1900,1751A,122.964,41.0968,鞍山市,铁西三道街,,28,11,29,6,13,87,87,86,86,21,26,6,8,0.4,0.7
2026-06-05T1900,1753A,123.0219,41.0822,鞍山市,明达新区,,28,15,22,3,9,87,87,80,80,14,18,8,8,0.4,0.8
2026-06-05T1900,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,,28,16,33,3,12,88,88,86,86,19,25,8,9,0.5,0.6
2026-06-05T1900,2195A,107.4206,40.7609,巴彦淖尔市,附二中,,43,43,30,12,10,93,93,88,88,5,8,9,11,0.4,0.4
2026-06-05T1900,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,,39,39,30,11,7,105,105,95,95,6,7,8,11,0.5,0.5
2026-06-05T1900,1956A,86.1476,41.7529,巴音郭楞蒙古自治州,孔雀公园,,37,30,33,9,6,118,118,117,117,5,5,4,4,0.2,0.2
2026-06-05T1900,1957A,86.1971,41.7166,巴音郭楞蒙古自治州,棉纺厂,,37,30,41,10,6,118,118,116,116,4,7,/,/,/,/
