timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-03-18T2300,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,21,21,18,8,9,62,62,111,103,18,6,5,5,0.3,0.3
2026-03-18T2300,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,32,32,21,10,9,77,77,108,104,10,6,2,2,0.3,0.4
2026-03-18T2300,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),162,274,268,103,109,59,59,86,80,24,13,3,2,0.8,0.6
2026-03-18T2300,2696A,80.2592,41.1541,阿克苏地区,艺术中心,颗粒物(PM10),153,255,254,89,87,68,68,89,85,20,14,4,3,1.0,0.8
2026-03-18T2300,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,46,46,100,14,14,84,84,92,91,7,5,10,9,0.6,0.5
2026-03-18T2300,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,颗粒物(PM10),54,55,81,12,15,86,86,85,85,5,6,8,8,0.6,0.5
2026-03-18T2300,2708A,88.1266,47.8515,阿勒泰地区,市站,,28,14,7,3,2,89,89,93,88,7,6,4,4,0.2,0.1
2026-03-18T2300,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,28,13,12,3,1,89,89,92,90,8,7,5,5,0.4,0.3
2026-03-18T2300,2630A,80.1171,32.4999,阿里地区,阿里监测站,,28,10,14,3,2,88,88,90,89,1,3,9,8,0.3,0.3
2026-03-18T2300,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,30,7,12,3,4,93,93,95,94,2,4,10,10,0.3,0.3
2026-03-18T2300,2644A,109.0088,32.6974,安康市,汉滨区检察院,,50,50,27,15,13,21,21,62,45,28,20,4,4,0.5,0.6
2026-03-18T2300,4054A,109.0324,32.6913,安康市,市邮政管理局,颗粒物(PM10),57,59,31,21,14,22,22,63,47,26,19,16,6,0.7,0.7
2026-03-18T2300,2291A,117.0806,30.5181,安庆市,环科院,,40,30,15,28,16,65,65,62,62,13,14,6,6,0.6,0.8
2026-03-18T2300,2292A,117.0331,30.5118,安庆市,马山宾馆,,39,NA,15,27,16,73,73,60,60,17,20,4,4,0.8,0.9
2026-03-18T2300,2294A,116.9897,30.6146,安庆市,安庆大学,,48,37,18,33,13,76,76,69,69,7,10,3,3,0.5,0.6
2026-03-18T2300,3173A,117.0598,30.5351,安庆市,市人大,,38,30,19,26,15,70,70,57,57,17,21,5,5,0.6,0.8
2026-03-18T2300,3123A,105.9408,26.2431,安顺市,凤凰山,,40,39,21,28,15,61,61,79,76,15,10,18,12,0.7,0.6
2026-03-18T2300,3124A,105.9443,26.2567,安顺市,金钟山,,35,27,17,24,15,56,56,71,69,12,8,21,13,0.8,0.7
2026-03-18T2300,3125A,105.8983,26.248,安顺市,娄家坡,,32,32,20,20,16,56,56,73,70,12,10,16,13,0.7,0.7
2026-03-18T2300,1819A,114.3552,36.1017,安阳市,红庙街,,50,50,58,20,28,34,34,82,70,36,13,1,2,0.5,0.4
2026-03-18T2300,1820A,114.361,36.0681,安阳市,银杏小区,颗粒物(PM10),58,60,62,20,32,50,50,84,73,27,15,2,2,0.2,0.2
2026-03-18T2300,3141A,114.3921,36.0879,安阳市,信访局,,43,43,59,19,37,50,50,85,76,25,10,2,2,0.1,0.3
2026-03-18T2300,3669A,114.4706,36.0634,安阳市,左辅环卫站,颗粒物(PM10),51,51,85,33,30,23,23,83,62,42,14,2,2,0.2,0.3
2026-03-18T2300,4117A,114.2918,36.0769,安阳市,钢三路198号,,49,49,46,29,29,41,41,77,62,27,16,2,2,0.2,0.4
2026-03-18T2300,1748A,123.0441,41.1201,鞍山市,深沟寺,,37,37,38,20,23,67,67,84,74,21,18,11,9,0.9,0.7
2026-03-18T2300,1749A,123.011,41.0931,鞍山市,太阳城,,49,49,38,25,25,58,58,86,72,26,19,11,12,1.2,0.9
2026-03-18T2300,1750A,123.0483,41.1445,鞍山市,太平,,46,46,40,24,23,63,63,88,77,27,17,15,11,1.7,0.9
2026-03-18T2300,1751A,122.964,41.0968,鞍山市,铁西三道街,颗粒物(PM10),58,61,48,34,27,37,37,79,64,54,26,19,13,1.3,1.1
2026-03-18T2300,1753A,123.0219,41.0822,鞍山市,明达新区,,35,35,36,21,24,73,73,84,74,18,17,13,11,0.8,0.8
2026-03-18T2300,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,颗粒物(PM10),65,71,50,38,33,44,44,80,65,42,26,12,11,1.3,1.1
2026-03-18T2300,2195A,107.4206,40.7609,巴彦淖尔市,附二中,细颗粒物(PM2.5),78,78,38,49,14,29,29,88,63,53,15,11,8,0.7,0.4
2026-03-18T2300,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,细颗粒物(PM2.5),66,61,35,43,13,50,50,94,78,36,12,7,6,0.7,0.4
2026-03-18T2300,1956A,86.1476,41.7529,巴音郭楞蒙古自治州,孔雀公园,颗粒物(PM10),173,296,216,86,54,56,56,82,75,19,22,10,9,0.7,0.6
2026-03-18T2300,1957A,86.1971,41.7166,巴音郭楞蒙古自治州,棉纺厂,颗粒物(PM10),232,372,296,105,67,65,65,86,81,12,20,/,/,/,/
2026-03-18T2300,1958A,86.236,41.7172,巴音郭楞蒙古自治州,经济开发区,颗粒物(PM10),188,326,253,95,62,53,53,74,68,19,18,6,7,0.6,0.5
2026-03-18T2300,3181A,106.776805,31.852614,巴中市,市五中,,38,38,25,20,10,30,30,77,56,17,13,7,7,0.6,0.6
2026-03-18T2300,3183A,106.7419,31.8654,巴中市,圣泉水务公司,,33,33,23,15,11,14,14,81,49,35,16,9,9,0.8,0.7
2026-03-18T2300,3616A,106.7617,31.8343,巴中市,市中心医院,,47,47,25,21,11,15,15,81,52,28,16,9,10,0.7,0.6
2026-03-18T2300,2235A,122.7909,45.608,白城市,洮北区环保局,,42,40,84,29,32,74,74,84,76,11,10,4,3,0.4,0.2
2026-03-18T2300,2236A,122.8741,45.5725,白城市,市环保局,细颗粒物(PM2.5),62,58,88,41,38,34,34,85,60,24,9,4,5,0.4,0.3
2026-03-18T2300,2231A,126.4219,41.9172,白山市,喜丰,,31,31,68,12,22,49,49,89,74,24,31,8,10,0.7,0.9
2026-03-18T2300,2232A,126.4082,41.9416,白山市,环保局,,25,25,44,10,18,57,57,87,80,12,12,9,10,1.0,1
2026-03-18T2300,2647A,104.1727,36.5448,白银市,第三小学,颗粒物(PM10),98,117,119,45,38,67,67,86,84,24,15,93,42,0.5,0.5
2026-03-18T2300,2648A,104.1467,36.5482,白银市,动力公司,颗粒物(PM10),83,96,111,29,33,65,65,86,83,23,12,38,18,0.5,0.5
2026-03-18T2300,2512A,106.6102,23.901,百色市,市监测站,,35,35,49,24,31,71,71,111,92,12,16,17,15,0.5,0.6
2026-03-18T2300,2513A,106.6524,23.8842,百色市,市中心血站,,45,40,58,31,36,70,70,108,90,13,22,16,16,0.6,0.7
2026-03-18T2300,4133A,106.6273,23.8798,百色市,龙景西路,颗粒物(PM10),60,63,57,32,36,71,71,118,96,10,16,20,18,0.5,0.6
2026-03-18T2300,2270A,117.396,32.9389,蚌埠市,工人疗养院,细颗粒物(PM2.5),119,102,78,80,66,36,36,58,46,32,23,4,3,0.9,0.7
2026-03-18T2300,2271A,117.3606,32.9428,蚌埠市,百货大楼,细颗粒物(PM2.5),119,92,72,80,65,36,36,60,47,28,18,4,4,0.6,0.5
2026-03-18T2300,2273A,117.4183,32.8909,蚌埠市,蚌埠学院,细颗粒物(PM2.5),116,NA,55,77,66,33,33,63,48,25,16,4,4,0.6,0.6
2026-03-18T2300,2274A,117.3534,32.9672,蚌埠市,淮上区政府,细颗粒物(PM2.5),119,88,65,80,65,28,28,62,45,41,21,4,4,0.7,0.6
2026-03-18T2300,2275A,117.3143,32.8977,蚌埠市,高新区,细颗粒物(PM2.5),110,78,64,71,60,28,28,58,42,34,23,6,6,0.6,0.5
2026-03-18T2300,3715A,117.3091,32.9314,蚌埠市,蚌埠田家炳中学,细颗粒物(PM2.5),115,100,78,76,66,28,28,59,44,35,21,4,4,0.5,0.4
2026-03-18T2300,1585A,109.8761,40.6533,包头市,市环境监测站,颗粒物(PM10),63,67,42,17,21,50,50,111,92,45,20,5,12,0.5,0.7
2026-03-18T2300,1587A,109.9992,40.5843,包头市,包头八中,颗粒物(PM10),63,68,37,36,27,52,52,98,75,40,20,9,11,0.6,0.7
2026-03-18T2300,1589A,109.8641,40.6288,包头市,惠龙物流,颗粒物(PM10),53,54,36,31,23,53,53,108,85,41,19,5,13,1.1,0.8
2026-03-18T2300,1590A,110.0376,40.5546,包头市,东河鸿龙湾,细颗粒物(PM2.5),76,60,28,48,22,19,19,105,79,94,26,11,12,0.9,0.6
2026-03-18T2300,3283A,109.9154,40.5684,包头市,滨河大厦,细颗粒物(PM2.5),74,69,33,47,16,22,22,105,80,82,20,10,14,0.8,0.7
2026-03-18T2300,3419A,109.9449,40.6259,包头市,包头市委党校,颗粒物(PM10),66,72,40,35,17,34,34,103,79,57,21,9,13,0.7,0.8
2026-03-18T2300,3683A,109.8332,40.6577,包头市,昆区政府,,39,39,34,14,20,80,80,106,95,24,21,4,13,0.4,0.8
2026-03-18T2300,1931A,107.0802,34.3129,宝鸡市,竹园沟,颗粒物(PM10),104,130,114,26,22,37,37,82,65,19,14,6,6,0.1,0.1
