timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-06-26T2100,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,21,21,20,7,7,30,30,71,66,6,4,3,3,0.3,0.3
2026-06-26T2100,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,23,23,12,6,6,36,36,72,67,7,6,2,2,0.3,0.3
2026-06-26T2100,2695A,80.2899,41.1684,阿克苏地区,电视台,NA,NA,NA,50,NA,22,NA,NA,141,141,5,7,3,3,0.6,0.6
2026-06-26T2100,2696A,80.2592,41.1541,阿克苏地区,艺术中心,,41,38,49,23,23,131,131,132,132,6,11,4,4,0.6,0.7
2026-06-26T2100,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,40,35,80,22,31,128,128,138,136,7,3,10,10,0.3,0.3
2026-06-26T2100,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,颗粒物(PM10),53,53,79,18,29,125,125,130,128,4,3,8,8,0.4,0.4
2026-06-26T2100,2708A,88.1266,47.8515,阿勒泰地区,市站,NA,NA,46,22,6,6,NA,NA,110,110,12,10,7,7,0.3,0.4
2026-06-26T2100,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,29,23,19,7,5,92,92,108,106,15,7,7,7,0.4,0.4
2026-06-26T2100,2630A,80.1171,32.4999,阿里地区,阿里监测站,,42,20,11,3,3,134,134,148,142,10,8,2,4,0.4,0.3
2026-06-26T2100,3192A,80.0906,32.5029,阿里地区,阿里藏医院,NA,NA,24,7,3,2,NA,NA,145,141,1,2,7,6,0.3,0.3
2026-06-26T2100,2644A,109.0088,32.6974,安康市,汉滨区检察院,,26,26,27,13,10,44,44,91,87,13,7,1,2,0.5,0.4
2026-06-26T2100,4054A,109.0324,32.6913,安康市,市邮政管理局,,35,24,24,24,14,59,59,96,92,11,7,1,3,0.7,0.6
2026-06-26T2100,2291A,117.0806,30.5181,安庆市,环科院,,46,46,33,27,20,143,143,172,164,5,4,9,9,0.8,0.7
2026-06-26T2100,2292A,117.0331,30.5118,安庆市,马山宾馆,,44,42,31,27,20,140,140,172,164,12,8,3,3,0.5,0.6
2026-06-26T2100,2294A,116.9897,30.6146,安庆市,安庆大学,,44,38,25,24,16,140,140,148,147,4,4,4,4,0.4,0.3
2026-06-26T2100,3173A,117.0598,30.5351,安庆市,市人大,,42,38,30,25,19,134,134,171,160,13,7,6,6,0.5,0.5
2026-06-26T2100,3123A,105.9408,26.2431,安顺市,凤凰山,,22,NA,14,15,10,65,65,63,63,7,6,15,8,0.4,0.5
2026-06-26T2100,3124A,105.9443,26.2567,安顺市,金钟山,,16,12,12,7,13,50,50,56,56,6,5,9,7,0.4,0.5
