timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-06-08T2200,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,17,17,14,3,5,18,18,64,47,4,5,3,3,0.3,0.3
2026-06-08T2200,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,26,26,11,6,5,26,26,63,51,6,5,2,2,0.2,0.1
2026-06-08T2200,2695A,80.2899,41.1684,阿克苏地区,电视台,细颗粒物(PM2.5),100,93,94,60,67,97,97,100,100,9,4,3,3,0.5,0.4
2026-06-08T2200,2696A,80.2592,41.1541,阿克苏地区,艺术中心,细颗粒物(PM2.5),193,NA,93,145,68,NA,NA,104,104,13,6,3,3,0.7,0.7
2026-06-08T2200,2205A,105.699,38.8409,阿拉善盟,蒙二幼,颗粒物(PM10),78,89,29,22,7,92,92,116,106,3,4,7,8,0.3,0.3
2026-06-08T2200,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,颗粒物(PM10),60,64,26,20,7,93,93,112,104,2,2,10,10,0.4,0.4
2026-06-08T2200,2708A,88.1266,47.8515,阿勒泰地区,市站,,31,21,29,3,4,97,97,113,108,12,8,7,7,0.4,0.3
2026-06-08T2200,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,33,20,33,20,7,103,103,112,111,5,4,7,6,0.3,0.2
2026-06-08T2200,2630A,80.1171,32.4999,阿里地区,阿里监测站,臭氧1小时(O3_1h),64,14,14,3,6,171,171,175,175,2,7,5,10,0.3,0.4
2026-06-08T2200,3192A,80.0906,32.5029,阿里地区,阿里藏医院,臭氧1小时(O3_1h),82,11,12,3,4,185,185,186,186,1,4,3,3,0.4,0.4
2026-06-08T2200,2644A,109.0088,32.6974,安康市,汉滨区检察院,,19,19,18,9,9,36,36,74,72,10,7,8,8,0.5,0.6
2026-06-08T2200,4054A,109.0324,32.6913,安康市,市邮政管理局,,22,22,20,12,9,35,35,77,72,13,6,12,3,0.4,0.3
2026-06-08T2200,2291A,117.0806,30.5181,安庆市,环科院,,29,18,28,9,20,90,90,105,99,13,11,9,8,0.4,0.5
2026-06-08T2200,2292A,117.0331,30.5118,安庆市,马山宾馆,,29,18,30,7,20,92,92,108,101,10,9,10,9,0.4,0.5
2026-06-08T2200,2294A,116.9897,30.6146,安庆市,安庆大学,,30,19,27,3,21,95,95,104,100,8,8,4,4,0.2,0.3
2026-06-08T2200,3173A,117.0598,30.5351,安庆市,市人大,,29,22,28,7,21,91,91,107,100,13,12,6,5,0.4,0.5
2026-06-08T2200,3123A,105.9408,26.2431,安顺市,凤凰山,,26,11,7,7,7,81,81,89,83,6,5,10,9,0.5,0.5
2026-06-08T2200,3124A,105.9443,26.2567,安顺市,金钟山,,26,11,7,11,9,82,82,89,82,4,4,14,10,0.5,0.5
2026-06-08T2200,3125A,105.8983,26.248,安顺市,娄家坡,,27,7,6,7,7,86,86,92,87,4,4,7,7,0.3,0.3
2026-06-08T2200,1819A,114.3552,36.1017,安阳市,红庙街,颗粒物(PM10),62,66,42,25,17,119,119,144,141,14,12,7,5,0.6,0.5
