timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-06-19T2300,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,28,28,25,7,8,34,34,74,52,5,4,3,3,0.2,0.2
2026-06-19T2300,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,26,26,13,6,7,41,41,76,57,4,5,2,2,0.3,0.2
2026-06-19T2300,2695A,80.2899,41.1684,阿克苏地区,电视台,NA,NA,40,95,NA,52,76,76,88,80,6,8,3,3,0.7,0.6
2026-06-19T2300,2696A,80.2592,41.1541,阿克苏地区,艺术中心,NA,NA,NA,99,NA,45,NA,NA,115,NA,NA,14,NA,4,NA,0.7
2026-06-19T2300,2205A,105.699,38.8409,阿拉善盟,蒙二幼,颗粒物(PM10),64,69,62,27,25,97,97,116,112,5,5,10,10,0.4,0.4
2026-06-19T2300,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,颗粒物(PM10),72,80,52,22,21,98,98,112,112,5,5,8,10,0.5,0.5
2026-06-19T2300,2708A,88.1266,47.8515,阿勒泰地区,市站,颗粒物(PM10),70,78,27,8,3,143,143,128,128,3,8,7,7,0.1,0.1
2026-06-19T2300,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,颗粒物(PM10),71,79,27,16,5,134,134,124,122,4,6,6,6,0.3,0.3
2026-06-19T2300,2630A,80.1171,32.4999,阿里地区,阿里监测站,NA,NA,13,13,3,6,135,135,149,140,NA,3,5,4,0.3,0.3
2026-06-19T2300,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,42,10,11,3,3,134,134,148,138,1,1,5,5,0.2,0.2
2026-06-19T2300,2644A,109.0088,32.6974,安康市,汉滨区检察院,,20,20,16,9,6,28,28,96,75,11,8,4,5,0.4,0.5
2026-06-19T2300,4054A,109.0324,32.6913,安康市,市邮政管理局,,19,19,14,10,9,39,39,100,79,8,7,4,3,0.5,0.5
2026-06-19T2300,2291A,117.0806,30.5181,安庆市,环科院,,16,6,11,3,4,50,50,44,44,5,5,8,8,0.7,0.6
2026-06-19T2300,2292A,117.0331,30.5118,安庆市,马山宾馆,,17,8,9,3,3,52,52,38,38,9,10,10,9,0.7,0.6
2026-06-19T2300,2294A,116.9897,30.6146,安庆市,安庆大学,,18,6,9,3,4,56,56,50,50,7,6,8,6,0.4,0.3
2026-06-19T2300,3173A,117.0598,30.5351,安庆市,市人大,NA,NA,NA,11,1,4,58,58,46,46,8,6,4,4,0.5,0.4
2026-06-19T2300,3123A,105.9408,26.2431,安顺市,凤凰山,,39,39,28,23,17,60,60,97,86,8,7,10,12,0.6,0.6
2026-06-19T2300,3124A,105.9443,26.2567,安顺市,金钟山,,39,35,27,27,18,65,65,98,88,5,5,11,13,0.6,0.6
2026-06-19T2300,3125A,105.8983,26.248,安顺市,娄家坡,,29,25,20,20,18,63,63,100,88,5,5,7,8,0.6,0.5
2026-06-19T2300,1819A,114.3552,36.1017,安阳市,红庙街,,34,20,19,7,14,106,106,116,102,3,4,3,4,0.4,0.5
2026-06-19T2300,1820A,114.361,36.0681,安阳市,银杏小区,,34,18,23,12,16,106,106,120,97,2,4,2,3,0.1,0.2
2026-06-19T2300,3141A,114.3921,36.0879,安阳市,信访局,,39,19,18,10,18,124,124,130,114,4,6,1,2,0.2,0.3
2026-06-19T2300,3669A,114.4706,36.0634,安阳市,左辅环卫站,,31,NA,25,16,16,98,98,99,90,8,11,2,2,0.3,0.5
2026-06-19T2300,4117A,114.2918,36.0769,安阳市,钢三路198号,,29,24,23,13,14,90,90,106,87,8,7,4,3,0.4,0.4
2026-06-19T2300,1748A,123.0441,41.1201,鞍山市,深沟寺,,29,23,22,20,16,42,42,72,62,11,6,5,5,0.3,1
2026-06-19T2300,1749A,123.011,41.0931,鞍山市,太阳城,,23,17,20,16,18,46,46,81,65,8,7,7,7,0.7,0.7
2026-06-19T2300,1750A,123.0483,41.1445,鞍山市,太平,,34,34,28,23,17,36,36,80,68,23,10,3,3,0.9,0.6
2026-06-19T2300,1751A,122.964,41.0968,鞍山市,铁西三道街,,38,38,29,23,17,34,34,84,66,31,18,5,5,0.9,0.7
2026-06-19T2300,1753A,123.0219,41.0822,鞍山市,明达新区,,20,20,22,14,16,43,43,84,67,11,8,4,4,0.4,0.4
2026-06-19T2300,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,,47,47,29,28,22,36,36,81,61,25,18,6,6,0.6,0.5
2026-06-19T2300,2195A,107.4206,40.7609,巴彦淖尔市,附二中,颗粒物(PM10),60,63,39,17,17,70,70,108,84,5,8,10,12,0.4,0.6
2026-06-19T2300,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,颗粒物(PM10),61,65,49,8,14,76,76,112,89,7,8,9,10,0.4,0.6
2026-06-19T2300,1956A,86.1476,41.7529,巴音郭楞蒙古自治州,孔雀公园,细颗粒物(PM2.5),126,163,118,88,35,71,71,109,94,12,8,5,6,0.3,0.2
2026-06-19T2300,1957A,86.1971,41.7166,巴音郭楞蒙古自治州,棉纺厂,细颗粒物(PM2.5),124,151,155,86,37,78,78,110,101,10,7,/,/,/,/
2026-06-19T2300,1958A,86.236,41.7172,巴音郭楞蒙古自治州,经济开发区,细颗粒物(PM2.5),114,140,101,75,33,69,69,109,93,9,4,2,2,0.2,0.2
2026-06-19T2300,3181A,106.776805,31.852614,巴中市,市五中,,38,NA,18,26,15,23,23,73,60,12,9,8,7,0.6,0.6
2026-06-19T2300,3183A,106.7419,31.8654,巴中市,圣泉水务公司,,45,NA,19,31,16,7,7,76,59,37,13,8,8,0.7,0.7
2026-06-19T2300,3616A,106.7617,31.8343,巴中市,市中心医院,,35,24,20,24,15,30,30,80,68,16,9,8,7,0.7,0.6
2026-06-19T2300,2235A,122.7909,45.608,白城市,洮北区环保局,细颗粒物(PM2.5),103,NA,41,63,56,128,128,167,154,6,7,3,4,0.5,0.5
2026-06-19T2300,2236A,122.8741,45.5725,白城市,市环保局,细颗粒物(PM2.5),66,NA,36,43,32,130,130,158,148,9,11,4,4,0.5,0.5
2026-06-19T2300,2231A,126.4219,41.9172,白山市,喜丰,,43,43,40,13,11,31,31,111,66,22,16,9,9,0.7,0.6
2026-06-19T2300,2232A,126.4082,41.9416,白山市,环保局,,25,25,22,10,10,45,45,104,67,8,7,10,10,0.5,0.5
2026-06-19T2300,2647A,104.1727,36.5448,白银市,第三小学,颗粒物(PM10),66,72,44,20,20,106,106,107,99,5,12,4,19,0.2,0.5
2026-06-19T2300,2648A,104.1467,36.5482,白银市,动力公司,颗粒物(PM10),53,54,40,17,18,106,106,109,102,4,10,2,13,0.3,0.6
2026-06-19T2300,2512A,106.6102,23.901,百色市,市监测站,NA,NA,6,25,3,15,NA,NA,105,NA,7,9,7,9,0.3,0.5
2026-06-19T2300,2513A,106.6524,23.8842,百色市,市中心血站,,14,NA,26,7,22,43,43,57,55,10,10,7,10,0.5,0.6
2026-06-19T2300,4133A,106.6273,23.8798,百色市,龙景西路,,29,29,29,7,17,50,50,60,58,11,12,9,11,0.6,0.6
2026-06-19T2300,2270A,117.396,32.9389,蚌埠市,工人疗养院,,21,21,25,11,17,62,62,93,86,13,10,4,4,0.4,0.5
2026-06-19T2300,2271A,117.3606,32.9428,蚌埠市,百货大楼,,20,NA,16,10,14,62,62,89,84,13,12,7,7,0.5,0.6
2026-06-19T2300,2273A,117.4183,32.8909,蚌埠市,蚌埠学院,,19,12,15,9,17,60,60,85,80,10,14,5,5,0.3,0.5
2026-06-19T2300,2274A,117.3534,32.9672,蚌埠市,淮上区政府,,21,12,20,9,15,66,66,99,91,11,9,4,5,0.3,0.4
2026-06-19T2300,2275A,117.3143,32.8977,蚌埠市,高新区,,20,NA,19,13,21,62,62,90,84,10,15,7,8,0.3,0.4
2026-06-19T2300,3715A,117.3091,32.9314,蚌埠市,蚌埠田家炳中学,,20,16,24,10,20,63,63,95,87,10,11,6,6,0.4,0.5
2026-06-19T2300,1585A,109.8761,40.6533,包头市,市环境监测站,,43,43,10,12,15,77,77,110,94,6,14,5,7,0.3,0.5
2026-06-19T2300,1587A,109.9992,40.5843,包头市,包头八中,,22,21,27,10,17,69,69,95,85,5,14,8,11,0.3,0.5
2026-06-19T2300,1589A,109.8641,40.6288,包头市,惠龙物流,,24,NA,15,8,14,76,76,106,92,6,13,4,7,0.2,0.3
2026-06-19T2300,1590A,110.0376,40.5546,包头市,东河鸿龙湾,,19,11,14,7,14,58,58,104,85,10,12,5,7,0.5,0.6
2026-06-19T2300,3283A,109.9154,40.5684,包头市,滨河大厦,,22,11,12,8,12,68,68,101,86,8,11,6,7,0.3,0.4
2026-06-19T2300,3419A,109.9449,40.6259,包头市,包头市委党校,,25,17,17,9,16,78,78,105,91,5,16,7,10,0.3,0.5
2026-06-19T2300,3683A,109.8332,40.6577,包头市,昆区政府,,25,12,18,11,16,78,78,107,92,7,15,4,7,0.4,0.6
2026-06-19T2300,1931A,107.0802,34.3129,宝鸡市,竹园沟,,19,14,17,13,10,58,58,120,99,8,4,6,6,0.7,0.7
2026-06-19T2300,1933A,107.1429,34.3549,宝鸡市,监测站,,21,21,20,13,11,61,61,138,117,14,6,7,7,0.3,0.2
2026-06-19T2300,1934A,107.1172,34.3759,宝鸡市,技工学校,,28,NA,21,19,10,67,67,140,123,12,5,6,6,0.6,0.5
2026-06-19T2300,1936A,107.2025,34.3518,宝鸡市,文理学院,,35,35,20,16,10,60,60,142,126,22,9,7,7,0.4,0.3
2026-06-19T2300,1937A,107.2396,34.3626,宝鸡市,三迪小学,,27,27,24,17,12,86,86,141,129,20,11,8,7,0.5,0.4
2026-06-19T2300,4155A,107.1721,34.3558,宝鸡市,滨河北路,,28,28,19,15,11,63,63,133,116,15,6,6,6,0.7,0.7
2026-06-19T2300,4308A,107.3898,34.3601,宝鸡市,陈仓区北开路21号,,43,43,26,23,13,76,76,132,120,23,12,4,4,0.4,0.4
2026-06-19T2300,1051A,115.4803,38.8568,保定市,游泳馆,,37,37,57,24,40,83,83,104,99,12,14,5,6,0.2,0.3
2026-06-19T2300,1052A,115.509,38.8895,保定市,华电二区,,32,26,52,22,37,96,96,112,107,9,13,1,3,0.7,0.8
2026-06-19T2300,1053A,115.4588,38.9037,保定市,接待中心,,49,43,64,34,39,82,82,109,102,11,11,2,1,0.2,0.3
2026-06-19T2300,1054A,115.4484,38.8344,保定市,地表水厂,,43,43,72,23,37,69,69,104,97,16,16,2,2,0.7,0.7
2026-06-19T2300,3581A,115.3136,38.9511,保定市,满城区生态环境分局,,41,41,58,20,39,60,60,99,87,13,14,1,1,0.2,0.2
2026-06-19T2300,3582A,115.4709,38.7628,保定市,清苑区第二中学,,39,39,80,25,36,68,68,100,92,10,21,3,4,0.3,0.4
2026-06-19T2300,3583A,115.6231,39.0223,保定市,徐水物探局,,50,50,75,27,41,66,66,105,93,21,22,3,3,0.2,0.3
2026-06-19T2300,4004A,115.4199,38.8665,保定市,双鹰农机,细颗粒物(PM2.5),52,37,55,36,40,80,80,106,97,14,13,2,2,0.3,0.3
2026-06-19T2300,4034A,115.515,38.8589,保定市,植保所站,,36,32,56,25,38,102,102,115,111,11,17,8,7,0.2,0.3
2026-06-19T2300,2594A,99.1589,25.1137,保山市,市环境监测站,,10,7,10,6,7,30,30,54,49,7,6,5,5,0.4,0.3
2026-06-19T2300,2595A,99.1616,25.1381,保山市,市环保局,,19,NA,10,13,15,35,35,53,49,4,4,5,5,0.5,0.5
2026-06-19T2300,1867A,109.1435,21.4085,北海市,海滩公园,颗粒物(PM10),72,80,53,17,14,80,80,85,83,4,4,1,2,0.4,0.5
2026-06-19T2300,1868A,109.0983,21.466,北海市,新市环保局,,28,24,26,7,5,87,87,93,91,4,4,4,4,0.6,0.7
2026-06-19T2300,1869A,109.1775,21.5232,北海市,北海工业园,,47,47,29,8,15,75,75,83,81,3,3,2,1,0.4,0.4
2026-06-19T2300,3400A,109.1844,21.4396,北海市,龙潭自来水厂,,25,25,25,11,9,75,75,79,78,2,2,1,2,0.5,0.5
2026-06-19T2300,1001A,116.3611,39.8786,北京市,万寿西宫,,37,37,84,25,56,82,82,106,102,11,14,3,4,0.5,0.7
2026-06-19T2300,1003A,116.4174,39.9289,北京市,东四,,33,23,70,17,46,103,103,126,119,12,15,2,3,0.5,0.7
2026-06-19T2300,1004A,116.4073,39.8858,北京市,天坛,,36,32,81,25,50,45,45,100,89,12,18,1,2,0.7,0.9
