timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-07-15T1800,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,27,22,27,11,9,84,84,80,80,4,4,4,4,0.5,0.5
2026-07-15T1800,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,NA,NA,14,16,14,10,91,91,84,84,5,5,NA,3,0.3,0.4
2026-07-15T1800,2695A,80.2899,41.1684,阿克苏地区,电视台,,48,48,54,30,26,112,112,98,92,3,8,5,5,0.3,0.3
2026-07-15T1800,2696A,80.2592,41.1541,阿克苏地区,艺术中心,,39,37,47,27,32,121,121,101,101,7,19,4,4,0.3,0.3
2026-07-15T1800,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,42,24,22,6,9,132,132,137,137,3,7,10,11,0.2,0.4
2026-07-15T1800,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,44,18,22,8,8,140,140,141,141,2,5,9,10,0.4,0.5
2026-07-15T1800,2708A,88.1266,47.8515,阿勒泰地区,市站,,35,19,30,3,5,110,110,113,113,12,13,8,8,0.4,0.4
2026-07-15T1800,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,36,16,28,3,4,113,113,120,120,6,6,7,7,0.3,0.3
2026-07-15T1800,2630A,80.1171,32.4999,阿里地区,阿里监测站,,44,8,17,3,4,140,140,140,133,1,3,7,7,0.2,0.2
2026-07-15T1800,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,45,20,19,3,4,142,142,139,133,1,2,5,4,0.2,0.2
2026-07-15T1800,2644A,109.0088,32.6974,安康市,汉滨区检察院,,33,33,26,20,10,80,80,92,92,4,6,3,3,0.3,0.4
2026-07-15T1800,4054A,109.0324,32.6913,安康市,市邮政管理局,,30,16,18,16,10,94,94,100,100,4,5,3,3,0.6,0.7
2026-07-15T1800,2291A,117.0806,30.5181,安庆市,环科院,,23,15,15,3,7,71,71,68,68,8,12,8,9,0.5,0.6
2026-07-15T1800,2292A,117.0331,30.5118,安庆市,马山宾馆,,19,13,14,3,8,58,58,66,66,20,14,2,2,0.3,0.4
2026-07-15T1800,2294A,116.9897,30.6146,安庆市,安庆大学,,24,8,14,3,7,75,75,70,70,7,9,4,4,0.4,0.5
2026-07-15T1800,3173A,117.0598,30.5351,安庆市,市人大,,24,6,15,3,6,74,74,72,72,2,6,4,5,0.4,0.4
2026-07-15T1800,3123A,105.9408,26.2431,安顺市,凤凰山,,26,NA,19,18,16,72,72,87,85,10,5,5,6,0.2,0.5
2026-07-15T1800,3124A,105.9443,26.2567,安顺市,金钟山,,26,NA,15,17,16,83,83,104,104,4,4,6,7,0.4,0.5
2026-07-15T1800,3125A,105.8983,26.248,安顺市,娄家坡,,24,NA,17,15,15,76,76,95,95,6,3,6,6,0.4,0.5
