timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-06-11T1600,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,24,17,19,3,7,76,76,65,65,4,7,3,2,0.1,0.1
2026-06-11T1600,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,24,6,13,3,6,74,74,65,65,5,7,1,1,0.0,0.1
2026-06-11T1600,2695A,80.2899,41.1684,阿克苏地区,电视台,细颗粒物(PM2.5),119,138,83,80,45,120,120,112,112,3,13,3,3,0.5,0.6
2026-06-11T1600,2696A,80.2592,41.1541,阿克苏地区,艺术中心,NA,NA,NA,90,48,36,127,127,114,114,6,22,4,4,0.6,0.7
2026-06-11T1600,2205A,105.699,38.8409,阿拉善盟,蒙二幼,NA,NA,NA,23,9,4,136,136,134,134,6,4,9,9,0.2,0.3
2026-06-11T1600,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,41,28,20,3,4,131,131,128,128,4,4,11,11,0.4,0.4
2026-06-11T1600,2708A,88.1266,47.8515,阿勒泰地区,市站,,37,22,22,3,3,116,116,99,99,7,7,7,7,0.3,0.4
2026-06-11T1600,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,35,21,24,3,4,110,110,95,95,4,4,6,6,0.2,0.2
2026-06-11T1600,2630A,80.1171,32.4999,阿里地区,阿里监测站,,47,10,12,3,4,150,150,151,150,6,4,5,6,0.3,0.3
2026-06-11T1600,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,48,10,10,3,3,153,153,160,154,2,2,5,5,0.4,0.4
2026-06-11T1600,2644A,109.0088,32.6974,安康市,汉滨区检察院,,37,37,33,17,16,93,93,70,70,7,12,4,5,0.4,0.4
2026-06-11T1600,4054A,109.0324,32.6913,安康市,市邮政管理局,,32,30,34,18,16,100,100,77,77,5,13,1,3,0.4,0.4
2026-06-11T1600,2291A,117.0806,30.5181,安庆市,环科院,臭氧1小时(O3_1h),93,29,36,12,21,194,194,161,161,7,31,11,10,0.5,0.6
2026-06-11T1600,2292A,117.0331,30.5118,安庆市,马山宾馆,臭氧1小时(O3_1h),93,28,33,11,21,194,194,158,158,12,38,12,11,0.8,0.6
2026-06-11T1600,2294A,116.9897,30.6146,安庆市,安庆大学,臭氧1小时(O3_1h),78,36,35,13,20,182,182,150,150,11,18,11,7,0.5,0.4
2026-06-11T1600,3173A,117.0598,30.5351,安庆市,市人大,臭氧1小时(O3_1h),89,35,32,10,24,191,191,162,162,9,29,6,7,0.4,0.5
2026-06-11T1600,3123A,105.9408,26.2431,安顺市,凤凰山,,32,19,18,18,16,102,102,99,99,6,9,8,14,0.4,0.4
2026-06-11T1600,3124A,105.9443,26.2567,安顺市,金钟山,,34,NA,19,18,16,107,107,102,102,4,7,8,15,0.5,0.5
2026-06-11T1600,3125A,105.8983,26.248,安顺市,娄家坡,,34,20,19,15,16,107,107,108,108,5,8,6,15,0.3,0.3
2026-06-11T1600,1819A,114.3552,36.1017,安阳市,红庙街,臭氧1小时(O3_1h),104,50,78,18,24,208,208,171,171,4,12,4,6,0.4,0.5
2026-06-11T1600,1820A,114.361,36.0681,安阳市,银杏小区,臭氧1小时(O3_1h),109,55,80,39,30,217,217,179,179,6,14,3,5,0.2,0.3
2026-06-11T1600,3141A,114.3921,36.0879,安阳市,信访局,臭氧1小时(O3_1h),110,52,68,19,26,220,220,178,178,7,13,3,4,0.5,0.6
2026-06-11T1600,3669A,114.4706,36.0634,安阳市,左辅环卫站,臭氧1小时(O3_1h),102,54,91,19,23,203,203,161,161,8,16,3,3,0.3,0.3
2026-06-11T1600,4117A,114.2918,36.0769,安阳市,钢三路198号,臭氧1小时(O3_1h),102,46,78,30,34,203,203,168,168,5,15,5,7,0.5,0.6
2026-06-11T1600,1748A,123.0441,41.1201,鞍山市,深沟寺,,35,14,25,6,12,112,112,112,112,9,14,6,7,0.5,0.8
2026-06-11T1600,1749A,123.011,41.0931,鞍山市,太阳城,,35,13,29,6,13,110,110,111,111,12,16,9,10,0.5,0.9
2026-06-11T1600,1750A,123.0483,41.1445,鞍山市,太平,,32,20,33,6,14,102,102,104,104,12,16,5,6,0.6,0.9
2026-06-11T1600,1751A,122.964,41.0968,鞍山市,铁西三道街,,35,12,35,3,16,112,112,117,117,11,23,7,10,0.5,1
2026-06-11T1600,1753A,123.0219,41.0822,鞍山市,明达新区,,34,15,25,3,13,107,107,108,108,12,14,10,12,0.4,0.8
2026-06-11T1600,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,,33,11,35,3,17,105,105,108,108,11,19,7,10,0.4,0.8
2026-06-11T1600,2195A,107.4206,40.7609,巴彦淖尔市,附二中,,47,16,27,6,8,148,148,117,117,7,14,10,14,0.4,0.4
2026-06-11T1600,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,,50,24,30,7,6,157,157,116,116,6,8,9,9,0.5,0.5
2026-06-11T1600,1956A,86.1476,41.7529,巴音郭楞蒙古自治州,孔雀公园,颗粒物(PM10),79,90,77,24,25,112,112,98,98,3,20,4,5,0.1,0.3
