timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-06-11T1300,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,23,11,21,6,8,71,71,47,47,5,7,2,2,0.1,0.1
2026-06-11T1300,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,21,7,14,6,6,67,67,56,56,7,8,2,1,0.0,0.1
2026-06-11T1300,2695A,80.2899,41.1684,阿克苏地区,电视台,,49,46,80,34,42,114,114,109,109,6,13,3,3,0.5,0.6
2026-06-11T1300,2696A,80.2592,41.1541,阿克苏地区,艺术中心,NA,NA,NA,89,26,35,111,111,109,109,19,21,3,4,0.6,0.7
2026-06-11T1300,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,43,26,22,3,4,136,136,127,127,6,4,8,9,0.3,0.3
2026-06-11T1300,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,39,24,18,3,4,123,123,124,123,4,4,10,11,0.4,0.4
2026-06-11T1300,2708A,88.1266,47.8515,阿勒泰地区,市站,,34,28,21,3,3,106,106,85,85,6,7,7,7,0.4,0.3
2026-06-11T1300,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,32,28,22,3,4,100,100,81,81,4,4,6,6,0.2,0.2
2026-06-11T1300,2630A,80.1171,32.4999,阿里地区,阿里监测站,NA,NA,NA,11,NA,4,153,153,151,149,1,3,6,6,0.3,0.3
2026-06-11T1300,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,49,9,8,3,3,154,154,160,155,1,2,5,5,0.4,0.4
2026-06-11T1300,2644A,109.0088,32.6974,安康市,汉滨区检察院,,36,36,32,18,15,91,91,42,42,10,11,6,5,0.4,0.4
2026-06-11T1300,4054A,109.0324,32.6913,安康市,市邮政管理局,,34,34,33,17,16,97,97,50,50,9,13,1,3,0.4,0.4
2026-06-11T1300,2291A,117.0806,30.5181,安庆市,环科院,臭氧1小时(O3_1h),92,38,36,19,21,193,193,113,113,7,33,12,10,0.7,0.6
2026-06-11T1300,2292A,117.0331,30.5118,安庆市,马山宾馆,臭氧1小时(O3_1h),89,32,33,18,21,191,191,106,106,6,38,13,11,0.7,0.6
2026-06-11T1300,2294A,116.9897,30.6146,安庆市,安庆大学,臭氧1小时(O3_1h),80,32,32,16,19,184,184,95,95,9,17,11,5,0.6,0.4
2026-06-11T1300,3173A,117.0598,30.5351,安庆市,市人大,臭氧1小时(O3_1h),93,36,30,16,24,194,194,116,116,10,30,9,7,0.5,0.5
2026-06-11T1300,3123A,105.9408,26.2431,安顺市,凤凰山,,35,18,17,18,15,111,111,84,84,6,9,8,14,0.4,0.4
2026-06-11T1300,3124A,105.9443,26.2567,安顺市,金钟山,,37,18,17,16,15,116,116,85,85,5,7,9,15,0.5,0.5
2026-06-11T1300,3125A,105.8983,26.248,安顺市,娄家坡,,35,22,19,20,16,112,112,88,88,5,8,9,16,0.3,0.3
2026-06-11T1300,1819A,114.3552,36.1017,安阳市,红庙街,臭氧1小时(O3_1h),90,50,79,15,23,192,192,120,120,5,12,5,6,0.5,0.6
2026-06-11T1300,1820A,114.361,36.0681,安阳市,银杏小区,臭氧1小时(O3_1h),100,48,82,23,28,200,200,127,127,7,14,4,5,0.2,0.3
2026-06-11T1300,3141A,114.3921,36.0879,安阳市,信访局,臭氧1小时(O3_1h),99,49,69,24,26,199,199,126,126,8,13,3,4,0.6,0.6
