timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-06-16T1300,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,18,10,20,8,12,56,56,25,25,5,5,3,3,0.3,0.3
2026-06-16T1300,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,17,NA,11,8,10,54,54,28,28,5,6,2,2,0.3,0.3
2026-06-16T1300,2695A,80.2899,41.1684,阿克苏地区,电视台,,40,37,79,28,44,124,124,115,113,4,7,3,3,0.6,0.6
2026-06-16T1300,2696A,80.2592,41.1541,阿克苏地区,艺术中心,,43,43,73,16,32,122,122,121,116,12,10,3,4,0.6,0.6
2026-06-16T1300,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,50,50,40,16,13,144,144,123,123,4,5,10,9,0.4,0.4
2026-06-16T1300,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,43,41,39,13,11,135,135,122,122,5,4,12,11,0.4,0.4
2026-06-16T1300,2708A,88.1266,47.8515,阿勒泰地区,市站,颗粒物(PM10),56,58,27,3,4,90,90,78,67,8,12,7,7,0.2,0.1
2026-06-16T1300,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,48,48,26,3,3,83,83,75,70,13,8,6,6,0.3,0.3
2026-06-16T1300,2630A,80.1171,32.4999,阿里地区,阿里监测站,,36,14,12,3,4,115,115,112,106,5,4,2,3,0.3,0.3
2026-06-16T1300,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,38,10,10,3,3,119,119,110,105,2,2,5,4,0.3,0.3
2026-06-16T1300,2644A,109.0088,32.6974,安康市,汉滨区检察院,,32,29,27,14,15,102,102,52,52,6,7,8,6,0.7,0.5
2026-06-16T1300,4054A,109.0324,32.6913,安康市,市邮政管理局,,34,30,26,19,18,107,107,55,55,6,7,2,5,0.5,0.5
2026-06-16T1300,2291A,117.0806,30.5181,安庆市,环科院,,42,14,24,7,17,132,132,85,85,2,4,8,8,0.5,0.6
2026-06-16T1300,2292A,117.0331,30.5118,安庆市,马山宾馆,,41,21,24,8,19,130,130,85,85,3,7,9,10,0.7,0.8
2026-06-16T1300,2294A,116.9897,30.6146,安庆市,安庆大学,,37,16,22,6,16,116,116,81,81,3,5,3,4,0.3,0.4
2026-06-16T1300,3173A,117.0598,30.5351,安庆市,市人大,,42,15,24,8,17,133,133,86,86,5,9,4,5,0.4,0.5
