timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-07-08T2100,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,颗粒物(PM10),55,57,19,7,8,61,61,99,96,5,4,3,4,0.3,0.3
2026-07-08T2100,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,21,12,11,11,8,66,66,97,96,5,5,2,2,0.3,0.3
2026-07-08T2100,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),64,69,72,39,64,125,125,130,130,5,7,6,5,0.3,0.3
2026-07-08T2100,2696A,80.2592,41.1541,阿克苏地区,艺术中心,NA,NA,46,65,20,46,NA,NA,139,NA,5,15,3,4,0.2,0.4
2026-07-08T2100,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,46,46,22,11,5,146,146,137,137,13,4,13,11,0.4,0.3
2026-07-08T2100,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,47,37,17,9,4,148,148,133,133,10,4,11,10,0.5,0.4
2026-07-08T2100,2708A,88.1266,47.8515,阿勒泰地区,市站,,34,18,22,7,3,107,107,116,116,17,10,7,7,0.5,0.5
2026-07-08T2100,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,34,23,19,3,2,106,106,107,107,4,6,7,7,0.2,0.3
2026-07-08T2100,2630A,80.1171,32.4999,阿里地区,阿里监测站,,25,9,7,3,2,78,78,79,78,1,3,4,4,0.3,0.2
2026-07-08T2100,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,25,6,9,3,3,78,78,77,77,1,2,9,9,0.2,0.2
2026-07-08T2100,2644A,109.0088,32.6974,安康市,汉滨区检察院,,46,44,24,32,14,77,77,126,121,11,6,3,4,0.6,0.5
2026-07-08T2100,4054A,109.0324,32.6913,安康市,市邮政管理局,,42,42,27,27,15,52,52,139,126,12,6,2,3,0.7,0.6
2026-07-08T2100,2291A,117.0806,30.5181,安庆市,环科院,,13,13,10,6,5,37,37,60,52,9,8,8,9,0.4,0.4
2026-07-08T2100,2292A,117.0331,30.5118,安庆市,马山宾馆,,16,16,12,7,6,35,35,57,51,13,15,2,2,0.3,0.3
2026-07-08T2100,2294A,116.9897,30.6146,安庆市,安庆大学,,19,NA,12,13,6,43,43,60,57,10,6,4,4,0.4,0.3
2026-07-08T2100,3173A,117.0598,30.5351,安庆市,市人大,,15,14,11,6,6,46,46,64,58,2,7,5,5,0.4,0.4
2026-07-08T2100,3123A,105.9408,26.2431,安顺市,凤凰山,NA,NA,16,14,13,8,NA,NA,60,NA,9,8,5,7,0.4,0.5
2026-07-08T2100,3124A,105.9443,26.2567,安顺市,金钟山,,24,16,12,13,11,76,76,87,85,6,6,6,7,0.4,0.4
2026-07-08T2100,3125A,105.8983,26.248,安顺市,娄家坡,,23,17,12,12,10,72,72,87,82,6,6,6,6,0.5,0.4
2026-07-08T2100,1819A,114.3552,36.1017,安阳市,红庙街,,45,45,31,30,17,58,58,129,112,20,6,4,4,1.2,0.5
2026-07-08T2100,1820A,114.361,36.0681,安阳市,银杏小区,,50,50,30,33,18,62,62,134,114,21,8,1,2,0.9,0.3
2026-07-08T2100,3141A,114.3921,36.0879,安阳市,信访局,,39,32,31,27,18,112,112,148,138,10,6,1,2,0.8,0.7
2026-07-08T2100,3669A,114.4706,36.0634,安阳市,左辅环卫站,,43,43,35,28,18,81,81,121,113,18,10,3,2,0.6,0.4
2026-07-08T2100,4117A,114.2918,36.0769,安阳市,钢三路198号,,48,48,28,22,17,60,60,121,101,14,7,2,3,1.2,0.6
2026-07-08T2100,1748A,123.0441,41.1201,鞍山市,深沟寺,,22,18,16,8,10,70,70,120,113,8,9,7,7,0.6,0.6
2026-07-08T2100,1749A,123.011,41.0931,鞍山市,太阳城,,29,29,20,14,11,88,88,115,113,9,10,7,7,0.9,0.9
2026-07-08T2100,1750A,123.0483,41.1445,鞍山市,太平,,25,18,23,8,11,80,80,116,113,8,11,7,7,0.6,0.9
2026-07-08T2100,1751A,122.964,41.0968,鞍山市,铁西三道街,,31,31,20,16,11,99,99,131,128,14,9,5,5,0.9,0.9
2026-07-08T2100,1753A,123.0219,41.0822,鞍山市,明达新区,,29,16,14,9,10,92,92,120,118,8,9,4,5,0.6,0.7
2026-07-08T2100,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,,35,31,25,24,14,89,89,118,114,20,12,4,5,0.9,0.7
2026-07-08T2100,2195A,107.4206,40.7609,巴彦淖尔市,附二中,颗粒物(PM10),58,60,32,20,12,95,95,136,128,20,18,16,14,0.7,0.6
2026-07-08T2100,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,,48,48,47,16,10,92,92,128,120,16,15,10,10,0.7,0.6
2026-07-08T2100,1956A,86.1476,41.7529,巴音郭楞蒙古自治州,孔雀公园,颗粒物(PM10),59,62,68,31,32,88,88,112,95,15,8,5,5,0.2,0.2
2026-07-08T2100,1957A,86.1971,41.7166,巴音郭楞蒙古自治州,棉纺厂,颗粒物(PM10),58,61,45,36,25,103,103,114,100,7,9,/,/,/,/
2026-07-08T2100,1958A,86.236,41.7172,巴音郭楞蒙古自治州,经济开发区,NA,NA,NA,33,57,22,NA,NA,115,98,6,6,3,4,0.1,0.2
2026-07-08T2100,3181A,106.776805,31.852614,巴中市,市五中,,37,37,30,25,19,71,71,123,114,10,9,8,8,0.7,0.6
2026-07-08T2100,3183A,106.7419,31.8654,巴中市,圣泉水务公司,NA,NA,26,27,21,18,NA,NA,125,121,23,9,9,9,0.9,0.8
