timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-02-05T0300,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,14,12,18,6,10,42,,,,5,12,4,4,0.4,0.5
2026-02-05T0300,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,,16,24,6,10,49,,,,4,8,,7,0.4,0.5
2026-02-05T0300,2696A,80.2592,41.1541,阿克苏地区,艺术中心,细颗粒物(PM2.5),219,291,204,169,95,14,,,,109,54,9,6,3.3,1.3
2026-02-05T0300,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,28,16,41,3,15,88,,,,3,5,9,9,0.4,0.5
2026-02-05T0300,2708A,88.1266,47.8515,阿勒泰地区,市站,,32,32,18,20,7,58,,,,24,20,2,4,0.5,0.3
2026-02-05T0300,2630A,80.1171,32.4999,阿里地区,阿里监测站,,20,6,3,3,4,64,,,,8,4,8,8,0.4,0.3
2026-02-05T0300,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,22,11,8,3,3,70,,,,9,3,14,9,0.5,0.3
2026-02-05T0300,2644A,109.0088,32.6974,安康市,汉滨区检察院,细颗粒物(PM2.5),70,76,82,51,53,11,,,,24,33,8,8,0.7,0.8
2026-02-05T0300,4054A,109.0324,32.6913,安康市,市邮政管理局,细颗粒物(PM2.5),69,84,98,50,56,7,,,,29,39,8,7,0.7,0.9
2026-02-05T0300,2291A,117.0806,30.5181,安庆市,环科院,细颗粒物(PM2.5),69,68,86,50,58,12,,,,54,41,6,9,0.7,0.8
2026-02-05T0300,2292A,117.0331,30.5118,安庆市,马山宾馆,细颗粒物(PM2.5),69,63,83,50,60,7,,,,57,45,5,8,1.0,1
2026-02-05T0300,2294A,116.9897,30.6146,安庆市,安庆大学,细颗粒物(PM2.5),69,78,80,50,47,15,,,,46,39,4,6,0.7,0.7
2026-02-05T0300,3173A,117.0598,30.5351,安庆市,市人大,颗粒物(PM10),60,70,85,42,46,7,,,,57,38,5,9,0.6,0.6
2026-02-05T0300,3123A,105.9408,26.2431,安顺市,凤凰山,,20,19,32,14,24,45,,,,9,13,9,15,0.8,0.8
2026-02-05T0300,3125A,105.8983,26.248,安顺市,娄家坡,,23,,27,16,23,47,,,,9,11,14,13,0.8,0.7
2026-02-05T0300,1819A,114.3552,36.1017,安阳市,红庙街,细颗粒物(PM2.5),122,116,135,92,112,17,,,,57,42,4,8,1.0,1.1
2026-02-05T0300,4257A,104.6092,35.5962,定西市,将台街,细颗粒物(PM2.5),67,63,91,48,54,11,,,,38,33,12,16,1.0,1
2026-02-05T0300,4309A,104.6159,35.5701,定西市,正龙路62号,细颗粒物(PM2.5),62,69,88,44,46,31,,,,12,15,6,11,1.0,1
2026-02-05T0300,1390A,113.7943,23.0132,东莞市,东城石井,颗粒物(PM10),57,64,70,37,40,40,,,,31,40,5,7,0.6,0.7
2026-02-05T0300,1391A,113.7384,22.9659,东莞市,南城西平,细颗粒物(PM2.5),58,62,57,41,36,43,,,,46,39,6,6,0.6,0.6
2026-02-05T0300,3319A,113.7283,23.041,东莞市,万江金泰,颗粒物(PM10),63,75,74,39,42,65,,,,29,34,5,6,0.8,0.9
2026-02-05T0300,4129A,113.8666,23.1062,东莞市,裕兴路,颗粒物(PM10),88,125,89,63,43,0,,,,75,40,6,6,1.0,0.9
2026-02-05T0300,4130A,114.0076,22.9739,东莞市,教育路1号,颗粒物(PM10),65,80,72,40,40,38,,,,54,43,4,5,0.7,0.7
2026-02-05T0300,4131A,113.7981,22.8124,东莞市,长怡路1号,颗粒物(PM10),62,73,66,33,33,23,,,,46,38,6,7,0.8,0.8
2026-02-05T0300,1666A,118.6612,37.4313,东营市,市环保局,细颗粒物(PM2.5),217,200,163,167,131,8,,,,80,51,18,17,1.2,1.1
2026-02-05T0300,3036A,118.6903,37.4337,东营市,开发区管委会,细颗粒物(PM2.5),216,196,162,166,129,7,,,,94,47,12,14,1.2,1
2026-02-05T0300,3498A,118.5063,37.8606,东营市,河口城区,细颗粒物(PM2.5),231,237,172,181,131,20,,,,82,54,10,12,1.6,1.3
2026-02-05T0300,3646A,118.4979,37.4623,东营市,胜利站,细颗粒物(PM2.5),202,207,158,152,110,20,,,,92,61,21,14,1.6,1.3
2026-02-05T0300,1592A,109.9485,39.8259,鄂尔多斯市,巴音孟克林场办事处,颗粒物(PM10),63,75,98,17,25,55,,,,22,16,7,8,0.3,0.4
2026-02-05T0300,1594A,109.8121,39.5987,鄂尔多斯市,华泰汽车城,颗粒物(PM10),74,97,84,24,23,41,,,,17,22,5,6,0.3,0.5
2026-02-05T0300,2436A,114.894,30.3989,鄂州市,市政府,细颗粒物(PM2.5),68,60,80,49,55,11,,,,43,44,5,7,0.8,0.8
2026-02-05T0300,2437A,114.8986,30.3714,鄂州市,赵家坝,,,68,80,35,53,13,,,,35,35,8,9,,1.1
2026-02-05T0300,3654A,114.8093,30.4091,鄂州市,精准医疗中心,颗粒物(PM10),61,72,89,43,57,7,,,,45,49,12,21,0.9,0.8
2026-02-05T0300,2454A,109.4978,30.2979,恩施土家族苗族自治州,湖北民院,细颗粒物(PM2.5),132,121,116,100,75,2,,,,,21,6,6,1.2,1
2026-02-05T0300,3549A,109.5061,30.3771,恩施土家族苗族自治州,龙凤新区,细颗粒物(PM2.5),82,98,86,60,59,4,,,,8,24,7,7,0.8,0.8
2026-02-05T0300,2499A,108.3411,21.6159,防城港市,沙万,,50,50,47,27,27,34,,,,55,34,8,8,0.6,0.8
2026-02-05T0300,2500A,108.3515,21.7733,防城港市,防城档案局,,48,35,44,33,36,85,,,,9,14,4,5,0.7,0.8
2026-02-05T0300,2501A,108.3506,21.6414,防城港市,大海花园,,42,33,40,29,31,76,,,,30,24,7,7,0.8,0.9
2026-02-05T0300,1371A,113.1293,23.0065,佛山市,湾梁,颗粒物(PM10),52,53,66,32,35,53,,,,30,41,/,/,/,/
2026-02-05T0300,1372A,113.1082,23.0477,佛山市,华材职中,细颗粒物(PM2.5),65,51,67,47,55,75,,,,13,31,6,6,0.7,0.8
2026-02-05T0300,1373A,113.1439,23.045,佛山市,南海气象局,细颗粒物(PM2.5),53,45,56,37,42,57,,,,28,42,/,/,/,/
2026-02-05T0300,1376A,112.8384,22.8678,佛山市,高明孔堂,,47,47,54,23,37,36,,,,18,28,/,/,/,/
2026-02-05T0300,1377A,112.8835,23.1584,佛山市,三水监测站,细颗粒物(PM2.5),64,68,102,46,59,14,,,,66,78,2,4,0.6,0.7
2026-02-05T0300,1378A,112.8668,23.185,佛山市,三水云东海,细颗粒物(PM2.5),60,62,85,43,53,7,,,,49,62,/,/,/,/
2026-02-05T0300,1820A,114.361,36.0681,安阳市,银杏小区,细颗粒物(PM2.5),145,126,136,111,96,23,,,,45,45,6,9,1.0,1.1
2026-02-05T0300,3141A,114.3921,36.0879,安阳市,信访局,细颗粒物(PM2.5),107,130,137,80,100,43,,,,36,31,8,10,1.0,1
2026-02-05T0300,3669A,114.4706,36.0634,安阳市,左辅环卫站,细颗粒物(PM2.5),143,153,161,109,111,11,,,,78,42,8,10,0.8,0.9
2026-02-05T0300,4117A,114.2918,36.0769,安阳市,钢三路198号,细颗粒物(PM2.5),109,138,170,82,109,34,,,,34,37,6,10,0.9,1.1
2026-02-05T0300,1748A,123.0441,41.1201,鞍山市,深沟寺,细颗粒物(PM2.5),178,172,160,134,122,5,,,,72,55,20,15,2.2,1.8
2026-02-05T0300,1749A,123.011,41.0931,鞍山市,太阳城,细颗粒物(PM2.5),186,169,165,140,132,4,,,,73,56,62,23,2.6,1.9
