timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-06-18T1300,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,29,14,20,6,7,92,92,52,52,6,6,3,3,0.2,0.3
2026-06-18T1300,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,28,22,8,6,7,87,87,52,52,5,7,2,2,0.3,0.3
2026-06-18T1300,2695A,80.2899,41.1684,阿克苏地区,电视台,,45,33,58,31,34,120,120,72,72,4,20,4,3,0.5,0.7
2026-06-18T1300,2696A,80.2592,41.1541,阿克苏地区,艺术中心,细颗粒物(PM2.5),129,NA,80,91,44,127,127,76,76,7,29,4,4,0.6,0.9
2026-06-18T1300,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,40,24,28,3,10,125,125,127,119,6,6,10,10,0.3,0.4
2026-06-18T1300,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,35,20,27,3,8,112,112,123,118,7,5,10,11,0.5,0.5
2026-06-18T1300,2708A,88.1266,47.8515,阿勒泰地区,市站,,36,23,23,3,3,113,113,92,92,13,9,7,7,0.2,0.1
2026-06-18T1300,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,39,39,24,3,11,107,107,92,92,5,5,6,6,0.3,0.3
2026-06-18T1300,2630A,80.1171,32.4999,阿里地区,阿里监测站,,41,NA,12,3,2,131,131,142,131,5,3,4,2,0.3,0.3
2026-06-18T1300,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,43,9,11,3,4,136,136,144,133,1,1,5,5,0.3,0.2
2026-06-18T1300,2644A,109.0088,32.6974,安康市,汉滨区检察院,,30,6,17,3,8,94,94,73,73,4,6,5,4,0.5,0.4
2026-06-18T1300,4054A,109.0324,32.6913,安康市,市邮政管理局,,32,10,16,6,10,100,100,78,78,4,6,2,3,0.9,0.6
2026-06-18T1300,2291A,117.0806,30.5181,安庆市,环科院,,30,30,37,17,23,83,83,81,73,7,14,9,9,0.7,0.8
2026-06-18T1300,2292A,117.0331,30.5118,安庆市,马山宾馆,,28,26,33,17,22,88,88,86,73,6,17,9,10,1.3,1
2026-06-18T1300,2294A,116.9897,30.6146,安庆市,安庆大学,,35,35,35,19,24,88,88,81,81,10,10,37,6,0.5,0.5
2026-06-18T1300,3173A,117.0598,30.5351,安庆市,市人大,,26,26,32,13,23,83,83,90,84,9,16,8,6,0.5,0.6
2026-06-18T1300,3123A,105.9408,26.2431,安顺市,凤凰山,,15,8,11,3,9,46,46,46,44,5,6,6,7,0.5,0.4
2026-06-18T1300,3124A,105.9443,26.2567,安顺市,金钟山,,15,12,4,3,11,48,48,50,47,4,4,5,7,0.5,0.4
2026-06-18T1300,3125A,105.8983,26.248,安顺市,娄家坡,,18,NA,12,12,10,50,50,52,48,2,3,4,5,0.4,0.4
2026-06-18T1300,1819A,114.3552,36.1017,安阳市,红庙街,,49,37,46,27,28,154,154,121,121,4,13,5,5,0.5,0.4
2026-06-18T1300,1820A,114.361,36.0681,安阳市,银杏小区,臭氧1小时(O3_1h),53,42,48,23,31,162,162,119,119,3,9,4,4,0.3,0.2
2026-06-18T1300,3141A,114.3921,36.0879,安阳市,信访局,臭氧1小时(O3_1h),60,40,55,23,30,168,168,118,118,4,15,2,3,0.5,0.4
2026-06-18T1300,3669A,114.4706,36.0634,安阳市,左辅环卫站,,50,50,65,29,29,146,146,100,100,9,22,2,2,0.5,0.5
