timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-05-16T2200,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,42,42,20,3,6,84,84,118,114,7,4,6,7,0.3,0.3
2026-05-16T2200,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,30,27,20,6,7,93,93,111,109,5,5,5,4,0.3,0.3
2026-05-16T2200,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),164,278,240,93,73,97,97,116,114,14,8,3,3,0.5,0.5
2026-05-16T2200,2696A,80.2592,41.1541,阿克苏地区,艺术中心,细颗粒物(PM2.5),217,237,204,167,140,98,98,124,121,19,14,3,4,0.5,0.5
2026-05-16T2200,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,31,12,27,3,11,98,98,106,105,8,7,8,8,0.4,0.5
2026-05-16T2200,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,29,10,25,3,11,91,91,100,100,5,5,9,9,0.5,0.6
2026-05-16T2200,2708A,88.1266,47.8515,阿勒泰地区,市站,,19,19,14,9,2,49,49,89,83,21,6,5,5,0.2,0.1
2026-05-16T2200,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,27,14,11,3,2,85,85,89,88,5,5,5,5,0.2,0.2
2026-05-16T2200,2630A,80.1171,32.4999,阿里地区,阿里监测站,,39,23,22,7,6,124,124,125,125,9,5,10,9,0.3,0.3
2026-05-16T2200,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,43,14,14,3,3,137,137,131,131,2,2,5,5,0.2,0.3
2026-05-16T2200,2644A,109.0088,32.6974,安康市,汉滨区检察院,,24,17,40,10,25,39,39,68,63,13,12,71,25,0.5,0.5
2026-05-16T2200,4054A,109.0324,32.6913,安康市,市邮政管理局,,18,18,37,11,26,44,44,67,61,11,11,4,11,0.7,0.6
