timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-04-24T2300,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,颗粒物(PM10),53,53,37,10,14,93,93,124,114,6,4,6,6,0.2,0.2
2026-04-24T2300,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,31,31,31,12,15,95,95,121,114,6,5,3,4,0.2,0.2
2026-04-24T2300,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),216,361,175,115,69,85,85,95,95,12,19,3,3,0.5,0.7
2026-04-24T2300,2696A,80.2592,41.1541,阿克苏地区,艺术中心,颗粒物(PM10),196,341,160,115,76,75,75,90,84,22,27,4,4,0.5,0.7
2026-04-24T2300,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,39,39,79,10,27,99,99,115,108,3,4,8,8,0.4,0.4
2026-04-24T2300,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,39,39,75,14,23,103,103,110,106,3,4,8,8,0.5,0.5
2026-04-24T2300,2708A,88.1266,47.8515,阿勒泰地区,市站,,33,33,25,12,5,49,49,103,85,14,8,6,5,0.4,0.2
2026-04-24T2300,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,36,36,27,8,4,58,58,101,87,14,7,7,6,0.3,0.2
2026-04-24T2300,2630A,80.1171,32.4999,阿里地区,阿里监测站,,30,13,16,6,5,95,95,98,98,4,5,7,7,0.4,0.4
2026-04-24T2300,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,44,44,17,3,4,109,109,107,107,1,4,7,7,0.3,0.4
2026-04-24T2300,2644A,109.0088,32.6974,安康市,汉滨区检察院,颗粒物(PM10),70,78,32,22,13,48,48,102,82,8,13,6,7,0.3,0.4
2026-04-24T2300,4054A,109.0324,32.6913,安康市,市邮政管理局,颗粒物(PM10),55,57,35,22,16,46,46,106,84,16,15,5,13,0.5,0.6
2026-04-24T2300,2291A,117.0806,30.5181,安庆市,环科院,,35,35,20,16,12,29,29,120,81,63,20,6,6,0.6,0.5
2026-04-24T2300,2292A,117.0331,30.5118,安庆市,马山宾馆,二氧化氮(NO2),54,36,21,20,13,2,2,109,70,108,25,5,5,0.6,0.4
2026-04-24T2300,2294A,116.9897,30.6146,安庆市,安庆大学,,33,33,19,15,13,37,37,108,87,27,11,3,4,0.4,0.4
2026-04-24T2300,3173A,117.0598,30.5351,安庆市,市人大,NA,NA,NA,17,17,12,14,14,126,NA,61,11,4,4,0.7,0.5
2026-04-24T2300,3123A,105.9408,26.2431,安顺市,凤凰山,,48,48,35,22,25,63,63,83,83,20,9,10,14,0.7,0.6
2026-04-24T2300,3124A,105.9443,26.2567,安顺市,金钟山,,36,33,32,25,25,70,70,77,77,8,6,9,11,0.6,0.6
2026-04-24T2300,3125A,105.8983,26.248,安顺市,娄家坡,细颗粒物(PM2.5),68,58,35,44,26,63,63,75,75,13,8,7,12,0.9,0.7
2026-04-24T2300,1819A,114.3552,36.1017,安阳市,红庙街,,46,46,51,20,27,83,83,121,109,15,13,4,5,0.3,0.3
2026-04-24T2300,1820A,114.361,36.0681,安阳市,银杏小区,,44,44,59,19,28,82,82,127,110,14,14,6,6,0.4,0.3
2026-04-24T2300,3141A,114.3921,36.0879,安阳市,信访局,,39,37,50,27,28,90,90,127,114,9,10,3,3,0.4,0.4
2026-04-24T2300,3669A,114.4706,36.0634,安阳市,左辅环卫站,,40,40,50,24,23,77,77,113,102,12,11,3,3,0.2,0.3
2026-04-24T2300,4117A,114.2918,36.0769,安阳市,钢三路198号,,42,42,42,21,27,77,77,119,106,13,12,2,3,0.4,0.4
2026-04-24T2300,1748A,123.0441,41.1201,鞍山市,深沟寺,颗粒物(PM10),64,69,66,32,30,114,114,140,134,25,17,21,14,1.2,0.7
2026-04-24T2300,1749A,123.011,41.0931,鞍山市,太阳城,颗粒物(PM10),72,80,69,38,34,108,108,136,130,23,14,19,11,1.3,0.7
2026-04-24T2300,1750A,123.0483,41.1445,鞍山市,太平,颗粒物(PM10),69,76,72,34,32,111,111,134,129,23,15,18,13,1.2,0.9
2026-04-24T2300,1751A,122.964,41.0968,鞍山市,铁西三道街,颗粒物(PM10),77,87,78,48,31,118,118,136,130,27,25,15,10,1.0,0.5
2026-04-24T2300,1753A,123.0219,41.0822,鞍山市,明达新区,颗粒物(PM10),68,74,67,35,31,118,118,135,131,22,15,21,12,1.2,0.8
2026-04-24T2300,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,颗粒物(PM10),96,114,82,52,36,122,122,140,135,25,19,14,11,0.7,0.6
2026-04-24T2300,2195A,107.4206,40.7609,巴彦淖尔市,附二中,颗粒物(PM10),69,76,75,28,26,63,63,109,92,23,8,19,10,0.4,0.3
2026-04-24T2300,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,颗粒物(PM10),60,64,71,18,28,53,53,113,94,30,8,7,7,0.5,0.3
