timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-03-13T1100,3569A,112.8788,36.315,长治市,屯留一中,NA,NA,99,67,NA,59,79,79,74,55,36,25,7,6,0.9,0.6
2026-03-13T1100,4189A,113.113092,36.199482,长治市,英华南巷50号,细颗粒物(PM2.5),124,NA,61,86,62,NA,NA,113,111,15,16,8,8,0.6,0.4
2026-03-13T1100,4190A,113.23666,36.33435,长治市,学府街1号,细颗粒物(PM2.5),133,102,63,96,61,111,111,86,86,25,27,3,3,0.8,0.7
2026-03-13T1100,1854A,111.696,28.9725,常德市,市二中,细颗粒物(PM2.5),105,89,100,65,67,72,72,46,44,12,11,10,8,1.1,1.1
2026-03-13T1100,3138A,111.7152,29.0288,常德市,武陵区永安,细颗粒物(PM2.5),115,100,101,76,79,NA,NA,61,53,17,15,8,7,0.8,0.8
2026-03-13T1100,3139A,111.6891,28.9881,常德市,鼎城区玉霞,细颗粒物(PM2.5),112,89,100,73,69,75,75,36,35,18,20,10,8,0.8,0.8
2026-03-13T1100,3140A,111.6651,29.0526,常德市,武陵区长庚,细颗粒物(PM2.5),118,102,91,79,77,77,77,67,61,23,14,9,8,1.0,0.9
2026-03-13T1100,1196A,119.9524,31.7586,常州市,市监测站,细颗粒物(PM2.5),92,76,97,56,64,95,95,50,50,32,31,8,7,0.9,0.8
2026-03-13T1100,1200A,119.9351,31.703,常州市,武进监测站,NA,NA,NA,90,NA,63,NA,NA,50,49,27,27,NA,9,0.8,0.7
2026-03-13T1100,3002A,119.9701,31.813,常州市,行政中心,细颗粒物(PM2.5),103,87,100,63,69,87,87,42,42,32,33,10,7,1.1,0.7
2026-03-13T1100,3003A,120.0434,31.7726,常州市,经开区,细颗粒物(PM2.5),76,65,105,48,60,107,107,33,33,22,43,13,9,0.8,0.9
