timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-05-26T0000,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,23,23,18,6,7,38,38,89,72,5,5,7,7,0.4,0.4
2026-05-26T0000,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,20,20,19,3,7,40,40,88,74,6,5,5,5,0.3,0.3
2026-05-26T0000,2695A,80.2899,41.1684,阿克苏地区,电视台,细颗粒物(PM2.5),206,347,343,156,157,63,63,112,98,27,8,3,3,1.0,0.8
2026-05-26T0000,2696A,80.2592,41.1541,阿克苏地区,艺术中心,细颗粒物(PM2.5),217,294,284,167,161,35,35,115,95,53,12,3,4,0.8,0.4
2026-05-26T0000,2205A,105.699,38.8409,阿拉善盟,蒙二幼,颗粒物(PM10),60,64,77,23,20,94,94,117,112,2,4,9,9,0.4,0.3
2026-05-26T0000,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,颗粒物(PM10),55,57,61,18,16,99,99,114,110,4,4,9,10,0.4,0.4
2026-05-26T0000,2708A,88.1266,47.8515,阿勒泰地区,市站,,29,29,17,3,2,50,50,78,62,8,8,6,6,0.3,0.3
2026-05-26T0000,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,32,32,16,3,3,58,58,78,72,5,5,5,5,0.1,0.1
2026-05-26T0000,2630A,80.1171,32.4999,阿里地区,阿里监测站,,43,26,25,11,9,137,137,142,136,1,3,3,2,0.3,0.3
2026-05-26T0000,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,44,25,25,3,4,138,138,146,139,1,2,5,4,0.2,0.2
2026-05-26T0000,2644A,109.0088,32.6974,安康市,汉滨区检察院,,22,22,15,7,5,17,17,51,34,9,8,9,7,0.5,0.6
2026-05-26T0000,4054A,109.0324,32.6913,安康市,市邮政管理局,,16,16,13,3,5,17,17,52,31,8,7,9,8,0.6,0.6
2026-05-26T0000,2291A,117.0806,30.5181,安庆市,环科院,,21,21,26,11,12,67,67,76,48,3,23,7,8,0.4,0.6
2026-05-26T0000,2292A,117.0331,30.5118,安庆市,马山宾馆,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-05-26T0000,2294A,116.9897,30.6146,安庆市,安庆大学,,32,32,21,12,11,42,42,75,49,15,18,4,4,0.5,0.6
2026-05-26T0000,3173A,117.0598,30.5351,安庆市,市人大,,38,38,22,9,11,64,64,76,58,5,17,4,4,0.5,0.6
2026-05-26T0000,3123A,105.9408,26.2431,安顺市,凤凰山,,31,31,24,18,15,80,80,108,97,8,5,8,6,0.6,0.5
2026-05-26T0000,3124A,105.9443,26.2567,安顺市,金钟山,,24,24,21,16,15,76,76,106,95,6,5,8,7,0.5,0.5
2026-05-26T0000,3125A,105.8983,26.248,安顺市,娄家坡,NA,NA,28,24,17,15,NA,NA,109,104,5,4,7,7,0.5,0.6
2026-05-26T0000,1819A,114.3552,36.1017,安阳市,红庙街,,23,NA,17,7,15,73,73,82,82,7,9,2,2,0.4,0.4
2026-05-26T0000,1820A,114.361,36.0681,安阳市,银杏小区,,25,8,20,6,16,79,79,87,87,5,9,3,2,0.2,0.3
2026-05-26T0000,3141A,114.3921,36.0879,安阳市,信访局,,25,9,20,3,16,77,77,86,86,4,7,3,2,0.4,0.4
2026-05-26T0000,3669A,114.4706,36.0634,安阳市,左辅环卫站,,22,10,27,9,14,68,68,72,NA,7,9,1,2,0.4,0.5
2026-05-26T0000,4117A,114.2918,36.0769,安阳市,钢三路198号,,23,NA,18,9,17,71,71,82,82,6,8,3,2,0.5,0.6
2026-05-26T0000,1748A,123.0441,41.1201,鞍山市,深沟寺,颗粒物(PM10),55,56,32,31,16,20,20,107,56,26,14,7,9,0.5,0.6
2026-05-26T0000,1749A,123.011,41.0931,鞍山市,太阳城,细颗粒物(PM2.5),60,51,32,40,18,17,17,101,52,20,12,7,8,0.7,0.8
2026-05-26T0000,1750A,123.0483,41.1445,鞍山市,太平,颗粒物(PM10),53,53,43,26,18,25,25,98,62,38,18,7,9,0.7,0.8
2026-05-26T0000,1751A,122.964,41.0968,鞍山市,铁西三道街,颗粒物(PM10),72,80,51,34,21,16,16,100,51,49,25,21,7,1.5,0.8
2026-05-26T0000,1753A,123.0219,41.0822,鞍山市,明达新区,颗粒物(PM10),60,63,33,38,18,26,26,99,59,27,15,6,7,0.6,0.6
2026-05-26T0000,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,颗粒物(PM10),58,61,45,32,20,16,16,100,54,45,24,8,8,0.7,0.7
2026-05-26T0000,2195A,107.4206,40.7609,巴彦淖尔市,附二中,颗粒物(PM10),64,69,60,26,19,74,74,126,108,24,12,9,10,0.5,0.5
2026-05-26T0000,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,颗粒物(PM10),60,63,51,21,15,100,100,128,114,7,9,7,8,0.4,0.4
2026-05-26T0000,1956A,86.1476,41.7529,巴音郭楞蒙古自治州,孔雀公园,颗粒物(PM10),369,475,164,188,53,52,52,102,83,29,14,4,3,0.4,0.2
2026-05-26T0000,1957A,86.1971,41.7166,巴音郭楞蒙古自治州,棉纺厂,颗粒物(PM10),319,435,191,131,58,68,68,107,90,13,19,/,/,/,/
2026-05-26T0000,1958A,86.236,41.7172,巴音郭楞蒙古自治州,经济开发区,细颗粒物(PM2.5),185,274,146,139,59,79,79,104,90,7,4,4,2,0.4,0.4
2026-05-26T0000,3181A,106.776805,31.852614,巴中市,市五中,,16,16,18,3,3,27,27,41,37,7,11,6,6,0.6,0.7
2026-05-26T0000,3183A,106.7419,31.8654,巴中市,圣泉水务公司,,18,14,14,12,3,8,8,60,38,23,8,7,7,0.8,0.7
2026-05-26T0000,3616A,106.7617,31.8343,巴中市,市中心医院,,12,12,10,3,3,26,26,58,45,13,10,6,6,0.8,0.7
2026-05-26T0000,2235A,122.7909,45.608,白城市,洮北区环保局,,21,16,33,6,9,66,66,101,87,10,7,5,6,0.3,0.2
2026-05-26T0000,2236A,122.8741,45.5725,白城市,市环保局,,18,14,23,10,9,56,56,84,71,19,12,3,3,0.1,0.1
2026-05-26T0000,2231A,126.4219,41.9172,白山市,喜丰,,49,49,63,19,16,44,44,114,79,31,22,9,10,0.7,0.6
2026-05-26T0000,2232A,126.4082,41.9416,白山市,环保局,,43,43,44,22,17,63,63,121,89,16,13,11,10,0.7,0.6
2026-05-26T0000,2647A,104.1727,36.5448,白银市,第三小学,颗粒物(PM10),57,59,66,25,29,108,108,118,105,6,13,12,20,0.3,0.4
2026-05-26T0000,2648A,104.1467,36.5482,白银市,动力公司,颗粒物(PM10),59,62,61,28,24,96,96,124,108,12,12,14,15,0.5,0.4
2026-05-26T0000,2512A,106.6102,23.901,百色市,市监测站,,26,18,26,18,11,46,46,99,67,19,13,13,11,0.4,0.4
