timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-07-03T1700,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,46,41,25,6,8,145,145,98,98,4,4,3,3,0.2,0.2
2026-07-03T1700,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,44,23,15,8,7,138,138,94,94,5,5,2,2,0.0,0.1
2026-07-03T1700,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),134,207,97,91,39,118,118,90,90,5,11,6,4,0.2,0.4
2026-07-03T1700,2696A,80.2592,41.1541,阿克苏地区,艺术中心,细颗粒物(PM2.5),156,176,75,119,44,123,123,89,89,6,19,5,4,0.3,0.4
2026-07-03T1700,2205A,105.699,38.8409,阿拉善盟,蒙二幼,臭氧1小时(O3_1h),62,51,35,11,8,169,169,151,151,5,5,13,11,0.2,0.3
2026-07-03T1700,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,臭氧1小时(O3_1h),57,23,28,3,6,165,165,150,150,4,5,9,10,0.4,0.4
2026-07-03T1700,2708A,88.1266,47.8515,阿勒泰地区,市站,,40,17,25,3,5,128,128,119,119,11,11,7,7,0.3,0.5
2026-07-03T1700,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,37,24,22,3,5,117,117,105,105,6,8,6,6,0.2,0.3
2026-07-03T1700,2630A,80.1171,32.4999,阿里地区,阿里监测站,,42,6,11,3,5,132,132,130,130,1,5,5,4,0.3,0.3
2026-07-03T1700,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,42,6,12,3,3,132,132,129,129,1,3,7,7,0.5,0.5
2026-07-03T1700,2644A,109.0088,32.6974,安康市,汉滨区检察院,,38,15,22,9,10,119,119,100,100,4,6,5,4,0.4,0.5
2026-07-03T1700,4054A,109.0324,32.6913,安康市,市邮政管理局,,40,13,24,13,11,126,126,113,113,4,6,2,3,0.5,0.6
2026-07-03T1700,2291A,117.0806,30.5181,安庆市,环科院,,28,28,13,3,10,48,48,54,54,11,15,8,8,0.5,0.5
2026-07-03T1700,2292A,117.0331,30.5118,安庆市,马山宾馆,,18,18,13,3,10,52,52,56,56,10,18,2,2,0.4,0.5
2026-07-03T1700,2294A,116.9897,30.6146,安庆市,安庆大学,,16,10,12,8,9,50,50,49,49,5,8,2,3,0.5,0.5
2026-07-03T1700,3173A,117.0598,30.5351,安庆市,市人大,,19,17,13,3,10,60,60,61,61,4,11,9,6,0.5,0.5
2026-07-03T1700,3123A,105.9408,26.2431,安顺市,凤凰山,,18,11,11,9,8,56,56,54,54,3,5,7,7,0.4,0.4
2026-07-03T1700,3124A,105.9443,26.2567,安顺市,金钟山,,20,10,10,7,8,62,62,60,60,2,4,6,7,0.3,0.4
2026-07-03T1700,3125A,105.8983,26.248,安顺市,娄家坡,,19,9,10,3,9,58,58,57,57,2,3,5,5,0.4,0.4
2026-07-03T1700,1819A,114.3552,36.1017,安阳市,红庙街,臭氧1小时(O3_1h),65,36,46,8,25,172,172,166,166,24,14,5,7,0.1,0.5
2026-07-03T1700,1820A,114.361,36.0681,安阳市,银杏小区,臭氧1小时(O3_1h),70,52,52,14,30,176,176,166,166,2,7,3,3,0.2,0.5
2026-07-03T1700,3141A,114.3921,36.0879,安阳市,信访局,臭氧1小时(O3_1h),79,39,51,16,28,183,183,175,175,5,10,2,3,0.4,0.6
2026-07-03T1700,3669A,114.4706,36.0634,安阳市,左辅环卫站,,49,44,47,14,24,156,156,148,148,7,12,3,4,0.7,0.8
2026-07-03T1700,4117A,114.2918,36.0769,安阳市,钢三路198号,臭氧1小时(O3_1h),58,33,52,15,28,166,166,159,159,5,9,5,4,0.3,0.6
2026-07-03T1700,1748A,123.0441,41.1201,鞍山市,深沟寺,,45,39,24,31,18,115,115,111,111,5,4,6,6,0.7,0.6
2026-07-03T1700,1749A,123.011,41.0931,鞍山市,太阳城,,48,43,24,33,20,118,118,102,102,10,9,6,7,0.9,0.8
2026-07-03T1700,1750A,123.0483,41.1445,鞍山市,太平,颗粒物(PM10),57,59,33,31,19,118,118,110,110,10,9,7,7,0.8,0.7
2026-07-03T1700,1751A,122.964,41.0968,鞍山市,铁西三道街,颗粒物(PM10),55,57,31,37,21,116,116,117,117,13,8,5,5,1.0,0.8
2026-07-03T1700,1753A,123.0219,41.0822,鞍山市,明达新区,,43,38,24,30,19,120,120,112,112,7,6,5,5,0.7,0.6
2026-07-03T1700,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,细颗粒物(PM2.5),68,62,32,44,23,106,106,109,109,15,12,4,5,1.4,0.7
2026-07-03T1700,2195A,107.4206,40.7609,巴彦淖尔市,附二中,臭氧1小时(O3_1h),60,24,53,14,22,168,168,166,166,6,21,12,14,0.6,0.7
2026-07-03T1700,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,臭氧1小时(O3_1h),64,39,56,14,17,171,171,163,163,9,16,10,11,0.6,0.7
2026-07-03T1700,1956A,86.1476,41.7529,巴音郭楞蒙古自治州,孔雀公园,,45,45,35,9,6,115,115,117,116,6,6,6,7,0.2,0.2
2026-07-03T1700,1957A,86.1971,41.7166,巴音郭楞蒙古自治州,棉纺厂,,35,35,36,3,7,109,109,116,116,17,13,/,/,/,/
2026-07-03T1700,1958A,86.236,41.7172,巴音郭楞蒙古自治州,经济开发区,,48,48,31,11,5,114,114,114,114,11,7,5,4,0.2,0.2
2026-07-03T1700,3181A,106.776805,31.852614,巴中市,市五中,,33,17,22,7,13,105,105,88,88,4,7,8,8,0.5,0.6
2026-07-03T1700,3183A,106.7419,31.8654,巴中市,圣泉水务公司,,34,20,23,7,12,108,108,88,88,3,11,9,8,0.5,0.6
2026-07-03T1700,3616A,106.7617,31.8343,巴中市,市中心医院,,35,14,25,6,14,111,111,95,95,4,7,7,7,0.6,0.7
2026-07-03T1700,2235A,122.7909,45.608,白城市,洮北区环保局,细颗粒物(PM2.5),56,NA,24,38,21,101,101,102,102,6,6,8,3,0.1,0.2
2026-07-03T1700,2236A,122.8741,45.5725,白城市,市环保局,细颗粒物(PM2.5),94,NA,23,57,20,102,102,103,103,8,7,3,3,0.2,0.2
2026-07-03T1700,2231A,126.4219,41.9172,白山市,喜丰,,29,26,30,20,14,80,80,99,97,11,8,9,8,0.8,0.7
2026-07-03T1700,2232A,126.4082,41.9416,白山市,环保局,,28,19,23,19,16,83,83,100,97,6,5,10,11,0.7,0.6
2026-07-03T1700,2647A,104.1727,36.5448,白银市,第三小学,,42,13,22,3,10,132,132,125,125,5,13,3,8,0.3,0.4
2026-07-03T1700,2648A,104.1467,36.5482,白银市,动力公司,NA,NA,NA,18,2,8,132,132,125,125,NA,10,2,3,0.2,0.3
2026-07-03T1700,2512A,106.6102,23.901,百色市,市监测站,,24,24,26,7,4,74,74,72,72,7,10,9,8,0.2,0.3
2026-07-03T1700,2513A,106.6524,23.8842,百色市,市中心血站,,30,30,32,12,12,68,68,76,76,8,14,10,10,0.5,0.5
2026-07-03T1700,4133A,106.6273,23.8798,百色市,龙景西路,,37,37,33,6,9,73,73,72,72,8,12,13,11,0.8,0.8
2026-07-03T1700,2270A,117.396,32.9389,蚌埠市,工人疗养院,,22,18,19,6,7,68,68,84,82,20,10,4,4,0.3,0.4
2026-07-03T1700,2271A,117.3606,32.9428,蚌埠市,百货大楼,,20,12,15,3,5,63,63,83,81,23,10,8,7,0.5,0.6
2026-07-03T1700,2273A,117.4183,32.8909,蚌埠市,蚌埠学院,,25,6,10,3,5,80,80,85,85,3,6,4,5,0.3,0.4
2026-07-03T1700,2274A,117.3534,32.9672,蚌埠市,淮上区政府,,23,17,14,3,8,73,73,86,85,19,8,5,4,0.3,0.3
2026-07-03T1700,2275A,117.3143,32.8977,蚌埠市,高新区,,25,7,11,3,6,77,77,83,83,7,9,8,8,0.3,0.3
2026-07-03T1700,3715A,117.3091,32.9314,蚌埠市,蚌埠田家炳中学,,26,14,20,3,9,83,83,85,85,6,9,6,7,0.4,0.5
2026-07-03T1700,1585A,109.8761,40.6533,包头市,市环境监测站,臭氧1小时(O3_1h),97,41,42,22,19,197,197,183,183,14,29,13,13,0.5,0.5
2026-07-03T1700,1587A,109.9992,40.5843,包头市,包头八中,臭氧1小时(O3_1h),57,32,40,16,19,165,165,167,167,12,17,11,13,0.3,0.4
2026-07-03T1700,1589A,109.8641,40.6288,包头市,惠龙物流,臭氧1小时(O3_1h),74,29,36,8,16,179,179,170,170,14,21,15,15,0.1,0.3
2026-07-03T1700,1590A,110.0376,40.5546,包头市,东河鸿龙湾,臭氧1小时(O3_1h),64,24,31,3,14,171,171,178,178,7,21,9,12,0.2,0.4
2026-07-03T1700,3283A,109.9154,40.5684,包头市,滨河大厦,臭氧1小时(O3_1h),64,18,29,16,15,171,171,158,158,5,24,13,15,0.4,0.5
2026-07-03T1700,3419A,109.9449,40.6259,包头市,包头市委党校,臭氧1小时(O3_1h),85,NA,36,18,17,188,188,178,178,10,24,15,15,0.3,0.4
2026-07-03T1700,3683A,109.8332,40.6577,包头市,昆区政府,臭氧1小时(O3_1h),77,32,40,18,20,181,181,168,168,19,28,12,16,0.6,0.7
2026-07-03T1700,1931A,107.0802,34.3129,宝鸡市,竹园沟,,43,17,15,8,10,135,135,113,113,2,5,6,6,0.1,0.5
2026-07-03T1700,1933A,107.1429,34.3549,宝鸡市,监测站,,47,18,22,10,13,148,148,119,119,3,7,5,8,0.3,0.3
2026-07-03T1700,1934A,107.1172,34.3759,宝鸡市,技工学校,,49,35,25,8,16,155,155,121,121,2,6,5,6,0.3,0.4
2026-07-03T1700,1936A,107.2025,34.3518,宝鸡市,文理学院,,48,11,29,8,17,152,152,126,126,5,13,7,8,0.3,0.4
2026-07-03T1700,1937A,107.2396,34.3626,宝鸡市,三迪小学,,47,28,30,9,17,148,148,122,122,7,14,7,8,0.4,0.4
2026-07-03T1700,4155A,107.1721,34.3558,宝鸡市,滨河北路,,45,11,26,9,16,142,142,113,113,4,8,6,6,0.4,0.5
2026-07-03T1700,4308A,107.3898,34.3601,宝鸡市,陈仓区北开路21号,,47,22,30,10,18,149,149,121,121,3,13,4,6,0.3,0.4
2026-07-03T1700,1051A,115.4803,38.8568,保定市,游泳馆,NA,NA,NA,58,NA,47,274,274,227,227,NA,12,4,3,0.2,0.3
2026-07-03T1700,1052A,115.509,38.8895,保定市,华电二区,臭氧1小时(O3_1h),136,NA,65,47,51,271,271,233,233,7,13,3,2,0.7,0.7
2026-07-03T1700,1053A,115.4588,38.9037,保定市,接待中心,臭氧1小时(O3_1h),138,55,79,46,50,275,275,224,224,9,11,2,1,0.7,0.7
2026-07-03T1700,1054A,115.4484,38.8344,保定市,地表水厂,臭氧1小时(O3_1h),146,52,77,41,43,291,291,247,247,9,11,2,2,0.7,0.7
2026-07-03T1700,3581A,115.3136,38.9511,保定市,满城区生态环境分局,NA,NA,68,74,44,48,NA,NA,142,NA,9,14,3,2,0.4,0.4
2026-07-03T1700,3582A,115.4709,38.7628,保定市,清苑区第二中学,臭氧1小时(O3_1h),141,90,88,44,41,282,282,234,234,4,9,7,6,0.6,0.5
2026-07-03T1700,3583A,115.6231,39.0223,保定市,徐水物探局,臭氧1小时(O3_1h),145,52,82,41,46,290,290,230,230,10,21,5,5,0.5,0.5
