timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-06-29T0000,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,24,24,23,7,8,23,23,55,42,8,6,3,3,0.3,0.3
2026-06-29T0000,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,13,13,9,8,7,36,36,68,61,5,5,2,2,0.3,0.2
2026-06-29T0000,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),68,74,67,24,14,97,97,136,129,20,8,3,3,0.8,0.7
2026-06-29T0000,2696A,80.2592,41.1541,阿克苏地区,艺术中心,颗粒物(PM10),81,93,52,31,18,57,57,142,127,25,4,4,4,1.0,0.6
2026-06-29T0000,2205A,105.699,38.8409,阿拉善盟,蒙二幼,颗粒物(PM10),96,114,123,48,47,102,102,130,114,3,3,10,10,0.3,0.3
2026-06-29T0000,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,颗粒物(PM10),91,107,122,34,38,112,112,121,110,2,12,9,12,0.4,0.5
2026-06-29T0000,2708A,88.1266,47.8515,阿勒泰地区,市站,,36,36,19,9,3,79,79,130,107,16,11,7,7,0.3,0.3
2026-06-29T0000,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,35,35,16,7,3,91,91,123,116,12,5,6,6,0.4,0.4
2026-06-29T0000,2630A,80.1171,32.4999,阿里地区,阿里监测站,,48,19,13,10,4,152,152,144,144,2,5,5,5,0.3,0.3
2026-06-29T0000,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,50,18,12,8,3,157,157,148,148,1,2,7,7,0.5,0.5
2026-06-29T0000,2644A,109.0088,32.6974,安康市,汉滨区检察院,,32,32,28,13,12,19,19,81,45,8,7,2,2,0.5,0.5
2026-06-29T0000,4054A,109.0324,32.6913,安康市,市邮政管理局,,33,33,29,13,16,20,20,91,50,14,8,3,4,0.6,0.6
2026-06-29T0000,2291A,117.0806,30.5181,安庆市,环科院,二氧化氮(NO2),63,55,46,38,31,2,2,190,119,126,28,9,9,0.7,0.8
2026-06-29T0000,2292A,117.0331,30.5118,安庆市,马山宾馆,细颗粒物(PM2.5),58,49,41,39,32,34,34,168,116,83,28,6,3,0.6,0.5
2026-06-29T0000,2294A,116.9897,30.6146,安庆市,安庆大学,细颗粒物(PM2.5),56,38,49,38,37,117,117,203,149,7,14,3,6,0.5,0.6
2026-06-29T0000,3173A,117.0598,30.5351,安庆市,市人大,细颗粒物(PM2.5),84,70,44,52,32,61,61,198,144,37,16,7,6,0.8,0.6
2026-06-29T0000,3123A,105.9408,26.2431,安顺市,凤凰山,,20,NA,25,14,13,59,59,64,59,6,8,6,8,0.4,0.4
2026-06-29T0000,3124A,105.9443,26.2567,安顺市,金钟山,,18,13,24,8,14,56,56,63,58,5,6,6,8,0.5,0.5
2026-06-29T0000,3125A,105.8983,26.248,安顺市,娄家坡,,18,12,17,12,12,50,50,61,56,6,4,6,7,0.7,0.7
2026-06-29T0000,1819A,114.3552,36.1017,安阳市,红庙街,,40,28,42,16,20,128,128,201,146,8,11,3,7,0.6,0.6
2026-06-29T0000,1820A,114.361,36.0681,安阳市,银杏小区,,43,33,42,21,23,136,136,206,149,4,7,3,5,0.5,0.5
2026-06-29T0000,3141A,114.3921,36.0879,安阳市,信访局,,46,34,39,24,23,146,146,212,162,6,8,4,5,0.7,0.7
2026-06-29T0000,3669A,114.4706,36.0634,安阳市,左辅环卫站,颗粒物(PM10),60,63,44,16,21,122,122,188,148,10,13,3,4,0.8,0.8
2026-06-29T0000,4117A,114.2918,36.0769,安阳市,钢三路198号,,44,NA,36,22,23,139,139,186,135,5,10,4,7,0.6,0.7
2026-06-29T0000,1748A,123.0441,41.1201,鞍山市,深沟寺,,30,18,26,11,14,93,93,128,100,5,7,7,7,0.5,0.6
2026-06-29T0000,1749A,123.011,41.0931,鞍山市,太阳城,,26,24,29,16,14,81,81,135,101,8,15,7,8,0.7,0.8
2026-06-29T0000,1750A,123.0483,41.1445,鞍山市,太平,,30,20,34,9,14,94,94,127,100,7,12,8,8,0.6,0.7
2026-06-29T0000,1751A,122.964,41.0968,鞍山市,铁西三道街,,34,25,41,13,18,106,106,150,113,8,17,5,7,0.6,1
2026-06-29T0000,1753A,123.0219,41.0822,鞍山市,明达新区,,30,21,25,13,14,94,94,133,107,8,9,4,5,0.5,0.7
2026-06-29T0000,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,,30,28,46,14,22,95,95,141,109,16,17,7,7,0.5,0.9
2026-06-29T0000,2195A,107.4206,40.7609,巴彦淖尔市,附二中,颗粒物(PM10),68,75,49,29,22,72,72,168,132,27,15,15,15,0.6,0.6
2026-06-29T0000,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,颗粒物(PM10),57,59,50,22,16,82,82,154,131,18,10,10,10,0.6,0.6
2026-06-29T0000,1956A,86.1476,41.7529,巴音郭楞蒙古自治州,孔雀公园,,36,31,35,8,9,115,115,124,114,6,6,6,5,0.2,0.2
2026-06-29T0000,1957A,86.1971,41.7166,巴音郭楞蒙古自治州,棉纺厂,颗粒物(PM10),54,55,39,9,13,112,112,128,122,8,7,/,/,/,/
2026-06-29T0000,1958A,86.236,41.7172,巴音郭楞蒙古自治州,经济开发区,颗粒物(PM10),55,57,34,11,8,110,110,124,121,7,7,4,3,0.3,0.3
2026-06-29T0000,3181A,106.776805,31.852614,巴中市,市五中,,38,27,21,26,22,76,76,91,74,8,11,8,8,0.7,0.5
2026-06-29T0000,3183A,106.7419,31.8654,巴中市,圣泉水务公司,,38,NA,22,26,14,84,84,91,77,6,12,9,9,0.7,0.7
2026-06-29T0000,3616A,106.7617,31.8343,巴中市,市中心医院,,49,49,30,33,16,70,70,97,79,11,12,7,7,0.8,0.7
2026-06-29T0000,2235A,122.7909,45.608,白城市,洮北区环保局,,40,28,25,28,18,109,109,125,115,5,7,4,4,0.2,0.2
2026-06-29T0000,2236A,122.8741,45.5725,白城市,市环保局,,35,NA,17,24,15,96,96,108,100,12,11,3,4,0.3,0.3
2026-06-29T0000,2231A,126.4219,41.9172,白山市,喜丰,,46,46,45,10,10,58,58,125,104,28,18,11,11,0.6,0.6
2026-06-29T0000,2232A,126.4082,41.9416,白山市,环保局,,25,18,22,8,8,77,77,124,108,6,8,8,11,0.3,0.4
2026-06-29T0000,2647A,104.1727,36.5448,白银市,第三小学,,32,26,37,16,14,100,100,135,117,12,11,25,9,0.7,0.4
2026-06-29T0000,2648A,104.1467,36.5482,白银市,动力公司,,33,20,31,13,13,104,104,134,118,7,6,9,5,0.4,0.3
2026-06-29T0000,2512A,106.6102,23.901,百色市,市监测站,,19,19,31,9,10,19,19,100,56,12,10,6,8,0.4,0.4
2026-06-29T0000,2513A,106.6524,23.8842,百色市,市中心血站,,18,18,37,10,16,31,31,94,53,6,9,11,10,0.6,0.7
2026-06-29T0000,4133A,106.6273,23.8798,百色市,龙景西路,,22,22,40,3,16,27,27,108,61,6,10,9,11,0.5,0.6
2026-06-29T0000,2270A,117.396,32.9389,蚌埠市,工人疗养院,细颗粒物(PM2.5),94,65,47,57,32,152,152,195,174,17,16,5,6,0.6,0.4
