timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-06-15T1600,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,24,14,23,10,10,75,75,55,55,5,6,3,2,0.2,0.3
2026-06-15T1600,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,23,12,12,9,8,72,72,56,56,6,6,2,2,0.3,0.3
2026-06-15T1600,2695A,80.2899,41.1684,阿克苏地区,电视台,"颗粒物(PM10),细颗粒物(PM2.5)",60,63,93,40,50,127,127,104,99,3,9,3,3,0.5,0.6
2026-06-15T1600,2696A,80.2592,41.1541,阿克苏地区,艺术中心,,44,NA,92,30,38,139,139,107,107,2,14,5,4,0.6,0.6
2026-06-15T1600,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,48,45,38,7,10,152,152,144,144,4,5,9,9,0.3,0.3
2026-06-15T1600,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,46,38,32,6,7,146,146,142,142,3,4,11,11,0.4,0.4
2026-06-15T1600,2708A,88.1266,47.8515,阿勒泰地区,市站,,37,18,24,3,3,116,116,98,98,7,9,7,7,0.0,0.1
2026-06-15T1600,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,35,17,29,3,3,112,112,95,95,4,6,7,6,0.2,0.2
2026-06-15T1600,2630A,80.1171,32.4999,阿里地区,阿里监测站,,47,7,11,3,2,148,148,136,136,1,4,2,2,0.3,0.3
2026-06-15T1600,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,46,7,9,3,3,147,147,138,138,1,1,4,4,0.2,0.3
2026-06-15T1600,2644A,109.0088,32.6974,安康市,汉滨区检察院,,39,39,40,22,23,104,104,67,67,7,10,7,6,0.5,0.5
2026-06-15T1600,4054A,109.0324,32.6913,安康市,市邮政管理局,细颗粒物(PM2.5),60,NA,40,40,27,114,114,79,79,5,12,4,6,0.5,0.6
2026-06-15T1600,2291A,117.0806,30.5181,安庆市,环科院,,47,22,32,8,25,149,149,140,140,2,12,8,8,0.6,0.7
2026-06-15T1600,2292A,117.0331,30.5118,安庆市,马山宾馆,,47,22,28,10,25,150,150,137,137,4,11,9,10,0.8,0.8
2026-06-15T1600,2294A,116.9897,30.6146,安庆市,安庆大学,,43,18,28,9,24,136,136,117,117,3,6,4,4,0.5,0.4
2026-06-15T1600,3173A,117.0598,30.5351,安庆市,市人大,,47,23,29,8,24,150,150,139,139,7,16,4,5,0.5,0.5
2026-06-15T1600,3123A,105.9408,26.2431,安顺市,凤凰山,,32,NA,30,22,23,91,91,67,67,5,12,6,10,0.4,0.5
2026-06-15T1600,3124A,105.9443,26.2567,安顺市,金钟山,,33,NA,29,23,22,90,90,67,67,4,8,6,10,0.4,0.5
2026-06-15T1600,3125A,105.8983,26.248,安顺市,娄家坡,,32,22,24,22,21,90,90,69,69,4,7,5,8,0.4,0.4
2026-06-15T1600,1819A,114.3552,36.1017,安阳市,红庙街,臭氧1小时(O3_1h),103,53,48,26,28,205,205,164,164,4,9,4,5,0.3,0.5
2026-06-15T1600,1820A,114.361,36.0681,安阳市,银杏小区,臭氧1小时(O3_1h),107,48,49,24,30,214,214,169,169,6,13,2,3,0.1,0.2
2026-06-15T1600,3141A,114.3921,36.0879,安阳市,信访局,臭氧1小时(O3_1h),111,50,46,25,29,221,221,173,173,4,11,2,3,0.4,0.4
2026-06-15T1600,3669A,114.4706,36.0634,安阳市,左辅环卫站,臭氧1小时(O3_1h),100,63,58,34,29,200,200,156,156,10,18,2,2,0.4,0.4
2026-06-15T1600,4117A,114.2918,36.0769,安阳市,钢三路198号,臭氧1小时(O3_1h),88,43,50,42,34,190,190,159,159,6,12,3,4,0.4,0.6
2026-06-15T1600,1748A,123.0441,41.1201,鞍山市,深沟寺,,45,26,39,13,27,141,141,122,122,11,9,7,6,0.7,0.8
2026-06-15T1600,1749A,123.011,41.0931,鞍山市,太阳城,,43,28,31,16,34,137,137,118,118,17,10,8,8,0.8,0.8
2026-06-15T1600,1750A,123.0483,41.1445,鞍山市,太平,,42,33,48,13,27,132,132,115,115,14,13,7,6,0.9,1.1
2026-06-15T1600,1751A,122.964,41.0968,鞍山市,铁西三道街,,45,34,47,19,30,141,141,124,124,14,16,7,6,0.8,0.8
2026-06-15T1600,1753A,123.0219,41.0822,鞍山市,明达新区,,43,26,39,14,28,135,135,117,117,10,10,8,6,0.6,0.6
2026-06-15T1600,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,,42,36,44,23,34,132,132,116,116,14,14,8,7,0.8,0.7
2026-06-15T1600,2195A,107.4206,40.7609,巴彦淖尔市,附二中,,49,38,54,22,20,154,154,139,139,6,14,10,15,0.4,0.6
