timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-06-15T1200,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,21,20,22,13,10,65,65,27,27,5,5,2,2,0.3,0.2
2026-06-15T1200,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,23,18,11,7,8,71,71,30,30,5,6,2,2,0.3,0.2
2026-06-15T1200,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),58,61,98,24,56,96,96,104,88,11,9,3,3,0.6,0.6
2026-06-15T1200,2696A,80.2592,41.1541,阿克苏地区,艺术中心,颗粒物(PM10),68,74,107,14,40,97,97,100,91,20,15,3,4,0.6,0.6
2026-06-15T1200,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,45,40,39,10,9,143,143,136,136,5,5,9,9,0.4,0.3
2026-06-15T1200,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,45,41,31,6,6,141,141,138,138,6,4,10,11,0.4,0.4
2026-06-15T1200,2708A,88.1266,47.8515,阿勒泰地区,市站,,32,25,24,3,3,102,102,80,80,8,8,7,7,0.1,0
2026-06-15T1200,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,33,33,29,3,3,96,96,80,80,6,6,6,6,0.2,0.2
2026-06-15T1200,2630A,80.1171,32.4999,阿里地区,阿里监测站,,45,9,11,3,2,144,144,111,111,2,4,2,2,0.3,0.3
2026-06-15T1200,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,45,9,8,3,3,143,143,122,122,1,1,4,4,0.3,0.3
2026-06-15T1200,2644A,109.0088,32.6974,安康市,汉滨区检察院,,42,42,40,20,23,72,72,21,21,9,11,9,6,0.6,0.5
2026-06-15T1200,4054A,109.0324,32.6913,安康市,市邮政管理局,,45,45,40,29,26,84,84,27,27,10,12,6,5,0.7,0.6
2026-06-15T1200,2291A,117.0806,30.5181,安庆市,环科院,,47,32,30,25,24,149,149,90,90,3,12,8,8,0.7,0.6
2026-06-15T1200,2292A,117.0331,30.5118,安庆市,马山宾馆,,50,NA,27,35,24,146,146,92,92,6,11,10,9,0.9,0.8
2026-06-15T1200,2294A,116.9897,30.6146,安庆市,安庆大学,,48,39,26,33,23,123,123,89,89,4,6,4,3,0.5,0.4
2026-06-15T1200,3173A,117.0598,30.5351,安庆市,市人大,,48,37,28,31,23,151,151,93,93,9,15,5,5,0.6,0.5
2026-06-15T1200,3123A,105.9408,26.2431,安顺市,凤凰山,,39,27,28,27,22,70,70,50,50,8,12,6,10,0.5,0.4
2026-06-15T1200,3124A,105.9443,26.2567,安顺市,金钟山,,38,26,29,26,21,69,69,50,50,8,8,7,10,0.5,0.5
2026-06-15T1200,3125A,105.8983,26.248,安顺市,娄家坡,,46,32,23,32,20,68,68,54,52,8,7,7,8,0.5,0.4
2026-06-15T1200,1819A,114.3552,36.1017,安阳市,红庙街,臭氧1小时(O3_1h),57,44,48,28,28,165,165,109,109,4,9,5,5,0.5,0.5
2026-06-15T1200,1820A,114.361,36.0681,安阳市,银杏小区,臭氧1小时(O3_1h),60,48,49,28,30,168,168,112,112,8,13,4,3,0.2,0.2
2026-06-15T1200,3141A,114.3921,36.0879,安阳市,信访局,臭氧1小时(O3_1h),65,52,46,32,30,172,172,116,116,8,11,3,3,0.4,0.4
2026-06-15T1200,3669A,114.4706,36.0634,安阳市,左辅环卫站,颗粒物(PM10),57,59,57,26,30,152,152,104,104,10,17,3,2,0.5,0.4
2026-06-15T1200,4117A,114.2918,36.0769,安阳市,钢三路198号,颗粒物(PM10),53,53,50,25,34,160,160,108,108,8,12,5,4,0.6,0.6
2026-06-15T1200,1748A,123.0441,41.1201,鞍山市,深沟寺,,40,24,43,14,29,128,128,104,104,8,9,9,6,0.7,0.8
2026-06-15T1200,1749A,123.011,41.0931,鞍山市,太阳城,,40,19,34,14,36,126,126,101,101,11,9,9,7,0.8,0.8
