timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-06-06T2300,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,37,37,20,14,10,54,54,112,94,9,5,2,6,0.3,0.2
2026-06-06T2300,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,18,18,13,8,9,57,57,106,90,8,6,7,6,0.1,0.1
2026-06-06T2300,2695A,80.2899,41.1684,阿克苏地区,电视台,细颗粒物(PM2.5),148,145,109,112,79,99,99,100,91,4,4,3,3,0.4,0.4
2026-06-06T2300,2696A,80.2592,41.1541,阿克苏地区,艺术中心,细颗粒物(PM2.5),111,131,92,72,54,85,85,99,NA,6,8,4,5,0.6,0.5
2026-06-06T2300,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,30,15,134,3,35,93,93,105,103,4,3,8,8,0.3,0.3
2026-06-06T2300,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,31,11,96,8,37,97,97,103,102,2,3,11,10,0.4,0.3
2026-06-06T2300,2708A,88.1266,47.8515,阿勒泰地区,市站,,27,27,21,14,3,81,81,115,110,19,7,7,7,0.2,0.2
2026-06-06T2300,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,34,28,19,3,3,108,108,112,112,4,4,7,6,0.2,0.2
2026-06-06T2300,2630A,80.1171,32.4999,阿里地区,阿里监测站,臭氧1小时(O3_1h),63,12,8,3,3,170,170,189,189,2,4,11,8,0.3,0.3
2026-06-06T2300,3192A,80.0906,32.5029,阿里地区,阿里藏医院,臭氧1小时(O3_1h),79,10,7,3,2,183,183,200,200,1,1,3,4,0.4,0.4
2026-06-06T2300,2644A,109.0088,32.6974,安康市,汉滨区检察院,,31,25,32,11,16,97,97,122,109,7,7,8,10,0.5,0.6
2026-06-06T2300,4054A,109.0324,32.6913,安康市,市邮政管理局,,29,27,37,13,20,92,92,122,105,6,7,3,4,0.3,0.4
2026-06-06T2300,2291A,117.0806,30.5181,安庆市,环科院,,27,27,30,15,12,65,65,168,127,25,17,7,9,0.6,0.5
2026-06-06T2300,2292A,117.0331,30.5118,安庆市,马山宾馆,NA,NA,32,31,14,12,NA,NA,171,132,54,22,8,9,0.5,0.4
2026-06-06T2300,2294A,116.9897,30.6146,安庆市,安庆大学,,36,33,32,25,16,61,61,158,120,23,13,4,5,0.5,0.4
