timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-07-20T1200,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,NA,NA,16,24,6,7,81,81,47,42,NA,4,4,4,0.4,0.4
2026-07-20T1200,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,26,6,17,6,7,81,81,49,47,3,3,2,2,0.2,0.2
2026-07-20T1200,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),51,51,88,32,37,86,86,91,84,9,14,6,7,0.6,0.6
2026-07-20T1200,2696A,80.2592,41.1541,阿克苏地区,艺术中心,颗粒物(PM10),63,67,81,39,47,80,80,78,74,44,32,4,5,0.5,0.5
2026-07-20T1200,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,47,24,84,3,22,150,150,127,127,2,4,10,10,0.3,0.3
2026-07-20T1200,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,44,23,69,8,21,139,139,121,121,3,3,9,9,0.4,0.4
2026-07-20T1200,2708A,88.1266,47.8515,阿勒泰地区,市站,,31,27,20,3,3,98,98,74,74,14,11,7,7,0.3,0.3
2026-07-20T1200,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,31,18,23,3,3,98,98,83,83,8,6,6,6,0.3,0.3
2026-07-20T1200,2630A,80.1171,32.4999,阿里地区,阿里监测站,,44,18,16,3,2,138,138,126,114,2,7,6,5,0.1,0.1
2026-07-20T1200,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,44,18,13,3,4,139,139,135,123,2,4,4,4,0.2,0.2
2026-07-20T1200,2644A,109.0088,32.6974,安康市,汉滨区检察院,,31,31,45,12,20,83,83,46,46,4,7,3,3,0.2,0.3
2026-07-20T1200,4054A,109.0324,32.6913,安康市,市邮政管理局,,30,29,50,13,23,96,96,50,50,4,8,3,4,0.5,0.6
2026-07-20T1200,2291A,117.0806,30.5181,安庆市,环科院,,17,8,12,3,6,52,52,40,40,11,10,8,8,0.7,0.7
