timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-07-20T2000,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,36,36,24,6,7,105,105,122,122,6,4,4,4,0.4,0.4
2026-07-20T2000,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,32,32,15,10,8,98,98,115,115,3,3,2,2,0.2,0.2
2026-07-20T2000,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),55,57,76,23,29,117,117,120,120,4,13,10,7,0.4,0.6
2026-07-20T2000,2696A,80.2592,41.1541,阿克苏地区,艺术中心,细颗粒物(PM2.5),100,NA,70,60,42,132,132,138,138,10,28,4,5,0.2,0.4
2026-07-20T2000,2205A,105.699,38.8409,阿拉善盟,蒙二幼,颗粒物(PM10),58,61,61,20,17,137,137,148,146,9,3,10,10,0.3,0.3
2026-07-20T2000,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,颗粒物(PM10),55,56,56,14,16,129,129,134,133,5,3,9,9,0.4,0.4
2026-07-20T2000,2708A,88.1266,47.8515,阿勒泰地区,市站,,37,14,19,3,4,118,118,114,114,12,11,7,7,0.3,0.3
2026-07-20T2000,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,38,33,21,3,3,120,120,110,110,4,6,6,6,0.3,0.3
2026-07-20T2000,2630A,80.1171,32.4999,阿里地区,阿里监测站,,44,21,20,3,3,138,138,138,138,2,7,6,5,0.1,0.1
2026-07-20T2000,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,45,20,17,3,4,144,144,144,144,1,3,4,4,0.1,0.2
2026-07-20T2000,2644A,109.0088,32.6974,安康市,汉滨区检察院,,40,40,37,20,16,80,80,108,107,10,7,3,3,0.4,0.2
2026-07-20T2000,4054A,109.0324,32.6913,安康市,市邮政管理局,,37,37,42,24,20,94,94,123,123,13,8,1,4,0.7,0.6
2026-07-20T2000,2291A,117.0806,30.5181,安庆市,环科院,,20,8,9,6,4,62,62,68,68,15,11,8,8,0.7,0.7
2026-07-20T2000,2292A,117.0331,30.5118,安庆市,马山宾馆,,27,27,10,8,6,51,51,63,63,22,10,2,2,0.6,0.6
2026-07-20T2000,2294A,116.9897,30.6146,安庆市,安庆大学,,16,8,9,3,4,51,51,66,66,19,10,3,3,0.5,0.5
2026-07-20T2000,3173A,117.0598,30.5351,安庆市,市人大,,20,11,7,7,4,63,63,71,71,8,4,4,4,0.7,0.6
2026-07-20T2000,3123A,105.9408,26.2431,安顺市,凤凰山,,33,NA,35,19,21,105,105,110,108,5,11,5,8,0.5,0.6
2026-07-20T2000,3124A,105.9443,26.2567,安顺市,金钟山,,36,23,30,16,19,113,113,121,119,4,7,6,10,0.4,0.5
2026-07-20T2000,3125A,105.8983,26.248,安顺市,娄家坡,,37,24,36,16,20,117,117,122,121,5,8,6,8,0.3,0.4
2026-07-20T2000,1819A,114.3552,36.1017,安阳市,红庙街,,46,46,41,29,30,127,127,160,157,8,8,3,4,0.5,0.5
2026-07-20T2000,1820A,114.361,36.0681,安阳市,银杏小区,,43,43,48,28,31,129,129,163,160,23,13,1,1,0.6,0.6
2026-07-20T2000,3141A,114.3921,36.0879,安阳市,信访局,,46,41,43,32,31,144,144,173,170,6,7,2,2,0.8,0.8
2026-07-20T2000,3669A,114.4706,36.0634,安阳市,左辅环卫站,,44,44,53,30,31,109,109,138,134,8,9,2,2,0.6,0.6
2026-07-20T2000,4117A,114.2918,36.0769,安阳市,钢三路198号,,38,27,38,24,31,119,119,139,138,7,5,1,1,0.5,0.7
2026-07-20T2000,1748A,123.0441,41.1201,鞍山市,深沟寺,,37,30,30,18,16,117,117,131,130,9,10,8,8,0.6,1
2026-07-20T2000,1749A,123.011,41.0931,鞍山市,太阳城,,40,34,28,21,20,126,126,144,144,10,13,7,8,0.7,1.3
2026-07-20T2000,1750A,123.0483,41.1445,鞍山市,太平,,37,33,34,22,19,117,117,141,139,11,11,8,8,0.9,1.2
2026-07-20T2000,1751A,122.964,41.0968,鞍山市,铁西三道街,,38,36,33,24,22,121,121,156,153,11,12,5,6,0.9,1.3
2026-07-20T2000,1753A,123.0219,41.0822,鞍山市,明达新区,,38,24,27,16,18,119,119,141,139,8,10,4,4,0.7,1.2
2026-07-20T2000,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,,44,44,33,28,23,125,125,163,160,16,16,3,4,0.8,1.1
2026-07-20T2000,2195A,107.4206,40.7609,巴彦淖尔市,附二中,,39,24,87,8,31,122,122,136,135,9,6,13,13,0.6,0.6
2026-07-20T2000,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,,38,37,115,15,31,120,120,133,132,5,5,10,10,0.6,0.6
2026-07-20T2000,1956A,86.1476,41.7529,巴音郭楞蒙古自治州,孔雀公园,NA,NA,NA,67,NA,20,NA,NA,117,117,NA,22,NA,6,NA,0.4
2026-07-20T2000,1957A,86.1971,41.7166,巴音郭楞蒙古自治州,棉纺厂,颗粒物(PM10),55,57,75,16,19,136,136,131,131,4,16,/,/,/,/
