timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-05-17T0000,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,42,42,21,3,6,61,61,118,98,5,4,7,7,0.3,0.3
2026-05-17T0000,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,21,18,19,6,7,65,65,111,97,6,5,4,4,0.3,0.3
2026-05-17T0000,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),180,309,246,109,75,19,19,116,98,66,10,3,3,1.4,0.5
2026-05-17T0000,2696A,80.2592,41.1541,阿克苏地区,艺术中心,细颗粒物(PM2.5),221,265,211,171,141,3,3,124,98,102,18,5,4,1.3,0.5
2026-05-17T0000,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,24,13,19,7,8,75,75,106,98,7,7,7,8,0.4,0.5
2026-05-17T0000,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,27,15,16,3,8,84,84,100,95,4,5,9,9,0.6,0.6
2026-05-17T0000,2708A,88.1266,47.8515,阿勒泰地区,市站,,36,36,14,3,2,37,37,89,69,22,8,5,5,0.1,0.1
2026-05-17T0000,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,35,35,12,3,2,57,57,89,79,11,6,6,5,0.2,0.2
2026-05-17T0000,2630A,80.1171,32.4999,阿里地区,阿里监测站,,39,20,22,9,7,122,122,125,125,4,5,10,10,0.3,0.3
2026-05-17T0000,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,42,11,14,3,3,132,132,132,132,2,2,5,5,0.2,0.3
2026-05-17T0000,2644A,109.0088,32.6974,安康市,汉滨区检察院,,22,22,35,11,22,12,12,68,49,15,11,6,25,0.5,0.5
2026-05-17T0000,4054A,109.0324,32.6913,安康市,市邮政管理局,,21,21,31,13,22,21,21,67,49,17,10,5,11,0.7,0.6
2026-05-17T0000,2291A,117.0806,30.5181,安庆市,环科院,,36,36,25,11,12,80,80,133,86,15,21,7,8,0.3,0.5
2026-05-17T0000,2292A,117.0331,30.5118,安庆市,马山宾馆,,42,42,26,19,12,65,65,120,85,27,21,5,6,0.4,0.5
2026-05-17T0000,2294A,116.9897,30.6146,安庆市,安庆大学,颗粒物(PM10),62,66,23,34,12,32,32,126,84,46,14,5,5,0.5,0.4
2026-05-17T0000,3173A,117.0598,30.5351,安庆市,市人大,,46,46,25,13,13,82,82,131,94,12,17,4,5,0.3,0.5
2026-05-17T0000,3123A,105.9408,26.2431,安顺市,凤凰山,,25,20,20,15,17,80,80,89,82,3,5,5,6,0.5,0.6
