timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-06-28T1900,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,31,31,24,9,7,54,54,55,55,11,5,3,3,0.3,0.3
2026-06-28T1900,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,27,15,9,8,7,86,86,62,62,5,5,2,2,0.2,0.2
2026-06-28T1900,2695A,80.2899,41.1684,阿克苏地区,电视台,,44,37,63,8,14,138,138,119,119,3,8,4,3,0.6,0.6
2026-06-28T1900,2696A,80.2592,41.1541,阿克苏地区,艺术中心,,45,29,55,14,17,144,144,126,126,2,3,4,4,0.5,0.6
2026-06-28T1900,2205A,105.699,38.8409,阿拉善盟,蒙二幼,颗粒物(PM10),97,115,117,48,43,127,127,130,129,3,3,10,10,0.2,0.3
2026-06-28T1900,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,颗粒物(PM10),124,182,115,50,35,114,114,121,120,58,9,33,11,1.2,0.5
2026-06-28T1900,2708A,88.1266,47.8515,阿勒泰地区,市站,,42,15,17,3,2,134,134,127,127,9,8,8,7,0.2,0.3
2026-06-28T1900,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,40,20,15,6,3,125,125,119,119,5,5,6,6,0.3,0.4
2026-06-28T1900,2630A,80.1171,32.4999,阿里地区,阿里监测站,,45,6,12,3,4,144,144,144,144,1,6,5,5,0.3,0.3
2026-06-28T1900,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,46,13,10,3,3,147,147,146,146,1,2,7,7,0.4,0.5
2026-06-28T1900,2644A,109.0088,32.6974,安康市,汉滨区检察院,,26,26,28,14,12,66,66,81,81,8,6,2,2,0.5,0.5
2026-06-28T1900,4054A,109.0324,32.6913,安康市,市邮政管理局,,36,25,27,25,15,73,73,91,91,7,8,3,4,0.6,0.6
2026-06-28T1900,2291A,117.0806,30.5181,安庆市,环科院,臭氧1小时(O3_1h),60,60,47,27,35,168,168,190,190,36,26,10,9,0.9,0.8
2026-06-28T1900,2292A,117.0331,30.5118,安庆市,马山宾馆,,50,41,44,22,37,157,157,168,168,11,29,2,2,0.5,0.5
2026-06-28T1900,2294A,116.9897,30.6146,安庆市,安庆大学,,50,50,48,32,36,154,154,203,201,6,13,3,6,0.6,0.5
