timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-06-28T2300,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,35,35,23,9,8,25,25,55,46,11,6,3,3,0.4,0.3
2026-06-28T2300,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,13,13,10,9,7,40,40,68,64,6,5,2,2,0.3,0.2
2026-06-28T2300,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),67,73,67,19,14,110,110,136,133,15,8,3,3,0.7,0.6
2026-06-28T2300,2696A,80.2592,41.1541,阿克苏地区,艺术中心,,45,45,49,21,17,104,104,142,137,1,2,4,4,0.7,0.6
2026-06-28T2300,2205A,105.699,38.8409,阿拉善盟,蒙二幼,颗粒物(PM10),95,112,120,47,46,98,98,130,118,3,3,10,10,0.3,0.3
2026-06-28T2300,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,颗粒物(PM10),98,117,120,42,38,103,103,121,111,2,12,9,12,0.4,0.5
2026-06-28T2300,2708A,88.1266,47.8515,阿勒泰地区,市站,,37,37,19,12,3,51,51,130,114,53,11,7,7,0.3,0.3
2026-06-28T2300,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,35,35,16,3,3,106,106,123,120,9,5,6,6,0.4,0.4
2026-06-28T2300,2630A,80.1171,32.4999,阿里地区,阿里监测站,,50,50,13,9,4,144,144,144,142,3,5,5,5,0.3,0.3
2026-06-28T2300,3192A,80.0906,32.5029,阿里地区,阿里藏医院,颗粒物(PM10),55,56,12,8,3,148,148,146,146,1,2,7,7,0.5,0.5
2026-06-28T2300,2644A,109.0088,32.6974,安康市,汉滨区检察院,,32,32,28,12,12,19,19,81,54,10,7,2,2,0.5,0.5
2026-06-28T2300,4054A,109.0324,32.6913,安康市,市邮政管理局,,30,30,29,13,16,24,24,91,60,13,8,5,4,0.6,0.6
2026-06-28T2300,2291A,117.0806,30.5181,安庆市,环科院,二氧化氮(NO2),63,52,47,35,32,18,18,190,143,125,26,9,9,0.6,0.8
2026-06-28T2300,2292A,117.0331,30.5118,安庆市,马山宾馆,细颗粒物(PM2.5),52,NA,41,36,33,23,23,168,132,101,29,3,2,0.6,0.5
2026-06-28T2300,2294A,116.9897,30.6146,安庆市,安庆大学,细颗粒物(PM2.5),58,46,49,39,37,121,121,203,162,10,14,3,6,0.5,0.5
2026-06-28T2300,3173A,117.0598,30.5351,安庆市,市人大,细颗粒物(PM2.5),54,43,43,37,32,79,79,198,160,30,18,5,6,0.6,0.6
