timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2025-11-13T2300,2566A,102.1879,31.914,阿坝藏族羌族自治州,州农科所,,,,,,,,,,,,,,,,
2025-11-13T2300,2568A,102.2502,31.8896,阿坝藏族羌族自治州,马师校,,32,31,16,22,13,2,,30,14,22,13,6,6,0.6,0.6
2025-11-13T2300,3994A,102.2165,31.9024,阿坝藏族羌族自治州,马尔康中学西区,,26,,17,18,11,7,,42,24,23,12,5,6,0.6,0.6
2025-11-13T2300,2695A,80.292,41.1694,阿克苏地区,电视台,颗粒物(PM10),177,303,213,133,73,8,,80,58,91,45,11,8,2.4,1.7
2025-11-13T2300,2696A,80.2613,41.1551,阿克苏地区,艺术中心,颗粒物(PM10),139,227,195,105,76,9,,77,49,106,50,8,6,1.4,1
2025-11-13T2300,2204A,105.6467,38.8363,阿拉善盟,西城区西花园,,,,,,,,,,,,,,,,
2025-11-13T2300,2205A,105.6985,38.8411,阿拉善盟,蒙二幼,颗粒物(PM10),52,53,34,19,11,63,,82,74,16,14,9,8,0.7,0.7
2025-11-13T2300,2206A,105.724,38.8516,阿拉善盟,环保局新楼,,42,42,28,14,10,84,,82,81,6,7,10,9,0.7,0.7
2025-11-13T2300,2708A,88.1264,47.8517,阿勒泰地区,市站,,18,,9,11,4,37,,73,53,36,15,3,3,0.2,0.3
2025-11-13T2300,2630A,80.1161,32.5,阿里地区,阿里监测站,,22,6,3,3,3,68,,89,87,24,12,12,8,0.8,0.5
2025-11-13T2300,3192A,80.0903,32.5028,阿里地区,阿里藏医院,,28,6,10,3,4,89,,96,95,3,5,8,9,0.4,0.5
2025-11-13T2300,2642A,109.0318,32.6537,安康市,香溪洞,,,,,,,,,,,,,,,,
2025-11-13T2300,2644A,109.0072,32.6975,安康市,汉滨区检察院,,43,43,55,19,27,28,,53,47,22,22,5,6,0.5,0.5
2025-11-13T2300,4054A,109.0325,32.6913,安康市,市邮政管理局,颗粒物(PM10),52,53,63,22,30,30,,49,41,18,20,4,4,0.5,0.6
2025-11-13T2300,2291A,117.0809,30.5177,安庆市,环科院,细颗粒物(PM2.5),57,61,51,40,31,78,,123,114,30,14,5,6,0.4,0.4
2025-11-13T2300,2292A,117.0331,30.5119,安庆市,马山宾馆,细颗粒物(PM2.5),58,57,50,41,32,97,,120,108,24,20,4,5,0.4,0.3
2025-11-13T2300,2294A,116.9896,30.6145,安庆市,安庆大学,颗粒物(PM10),57,64,53,35,31,104,,130,123,22,15,6,7,0.4,0.5
2025-11-13T2300,3173A,117.0598,30.5351,安庆市,市人大,细颗粒物(PM2.5),64,51,49,46,33,95,,120,106,24,21,6,7,0.4,0.4
2025-11-13T2300,3122A,105.9606,26.2611,安顺市,伍家关,,44,44,30,25,16,40,,61,49,22,12,16,11,0.4,0.4
2025-11-13T2300,3123A,105.9408,26.2431,安顺市,凤凰山,细颗粒物(PM2.5),52,40,24,36,20,48,,61,58,16,9,23,15,0.6,0.6
2025-11-13T2300,3124A,105.9439,26.2564,安顺市,金钟山,,46,34,22,32,16,47,,63,58,17,9,19,14,0.7,0.6
