timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-06-30T0300,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,NA,NA,22,24,8,10,36,36,NA,NA,5,6,NA,3,0.3,0.3
2026-06-30T0300,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,12,12,12,8,9,33,33,NA,NA,6,6,2,2,0.2,0.2
2026-06-30T0300,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),71,79,55,38,16,57,57,NA,NA,38,18,3,3,1.0,0.8
2026-06-30T0300,2696A,80.2592,41.1541,阿克苏地区,艺术中心,细颗粒物(PM2.5),92,69,46,56,21,10,10,NA,NA,56,10,3,4,1.4,0.8
2026-06-30T0300,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,32,12,39,8,14,101,101,NA,NA,2,4,10,10,0.3,0.3
2026-06-30T0300,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,34,17,41,8,16,108,108,NA,NA,2,7,8,10,0.3,0.4
2026-06-30T0300,2708A,88.1266,47.8515,阿勒泰地区,市站,,30,30,25,3,5,87,87,NA,NA,4,13,7,7,0.3,0.3
2026-06-30T0300,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,26,26,23,6,5,83,83,NA,NA,4,7,6,6,0.4,0.4
2026-06-30T0300,2630A,80.1171,32.4999,阿里地区,阿里监测站,,39,8,8,6,2,123,123,NA,NA,11,4,4,4,0.3,0.3
2026-06-30T0300,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,44,6,8,3,3,140,140,NA,NA,2,2,6,7,0.5,0.5
2026-06-30T0300,2644A,109.0088,32.6974,安康市,汉滨区检察院,,23,23,28,12,15,35,35,NA,NA,6,6,3,3,0.4,0.5
2026-06-30T0300,4054A,109.0324,32.6913,安康市,市邮政管理局,,22,22,25,8,17,35,35,NA,NA,7,6,4,4,0.5,0.6
2026-06-30T0300,2291A,117.0806,30.5181,安庆市,环科院,,35,6,43,3,32,109,109,NA,NA,2,21,8,11,0.3,0.9
2026-06-30T0300,2292A,117.0331,30.5118,安庆市,马山宾馆,NA,NA,6,38,3,34,107,107,NA,NA,2,22,NA,4,0.3,0.9
2026-06-30T0300,2294A,116.9897,30.6146,安庆市,安庆大学,,29,6,42,3,30,91,91,NA,NA,2,11,2,4,0.2,0.6
2026-06-30T0300,3173A,117.0598,30.5351,安庆市,市人大,,35,6,39,3,33,111,111,NA,NA,2,16,5,7,0.3,0.8
2026-06-30T0300,3123A,105.9408,26.2431,安顺市,凤凰山,,16,10,14,9,12,50,50,NA,NA,8,7,5,6,0.4,0.4
2026-06-30T0300,3124A,105.9443,26.2567,安顺市,金钟山,,14,10,11,8,12,43,43,NA,NA,8,6,6,7,0.4,0.5
2026-06-30T0300,3125A,105.8983,26.248,安顺市,娄家坡,,16,11,11,7,11,49,49,NA,NA,4,5,8,10,0.7,0.7
2026-06-30T0300,1819A,114.3552,36.1017,安阳市,红庙街,颗粒物(PM10),53,54,48,34,26,56,56,NA,NA,17,9,13,7,1.8,1
2026-06-30T0300,1820A,114.361,36.0681,安阳市,银杏小区,细颗粒物(PM2.5),54,45,47,37,29,66,66,NA,NA,9,8,7,3,1.1,0.7
2026-06-30T0300,3141A,114.3921,36.0879,安阳市,信访局,细颗粒物(PM2.5),62,45,46,41,30,67,67,NA,NA,17,10,8,4,1.6,0.9
2026-06-30T0300,3669A,114.4706,36.0634,安阳市,左辅环卫站,颗粒物(PM10),63,67,56,40,31,56,56,NA,NA,24,16,5,3,1.4,1
2026-06-30T0300,4117A,114.2918,36.0769,安阳市,钢三路198号,颗粒物(PM10),54,55,53,30,27,66,66,NA,NA,7,11,4,4,0.7,0.8
2026-06-30T0300,1748A,123.0441,41.1201,鞍山市,深沟寺,,20,20,19,14,12,63,63,NA,NA,6,6,7,6,0.5,0.5
2026-06-30T0300,1749A,123.011,41.0931,鞍山市,太阳城,,23,23,21,13,12,62,62,NA,NA,5,7,7,7,0.6,0.6
