timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-05-23T0000,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,25,20,20,11,9,80,80,102,81,6,6,7,7,0.3,0.3
2026-05-23T0000,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,27,27,17,9,11,75,75,100,84,9,6,5,5,0.2,0.2
2026-05-23T0000,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),317,433,545,178,207,22,22,102,86,61,16,4,3,1.5,0.7
2026-05-23T0000,2696A,80.2592,41.1541,阿克苏地区,艺术中心,细颗粒物(PM2.5),272,347,454,222,274,10,10,105,80,72,24,4,4,1.2,0.6
2026-05-23T0000,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,39,39,98,14,28,99,99,119,110,17,11,8,8,0.3,0.3
2026-05-23T0000,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,48,48,89,10,27,108,108,116,112,3,3,8,10,0.3,0.3
2026-05-23T0000,2708A,88.1266,47.8515,阿勒泰地区,市站,颗粒物(PM10),57,59,27,10,3,79,79,101,88,3,6,6,6,0.1,0.1
2026-05-23T0000,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,颗粒物(PM10),90,105,38,15,4,74,74,98,84,2,5,4,4,0.1,0.1
2026-05-23T0000,2630A,80.1171,32.4999,阿里地区,阿里监测站,,39,21,26,6,8,123,123,130,130,1,3,9,7,0.3,0.3
2026-05-23T0000,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,39,20,25,3,6,122,122,126,126,2,2,5,5,0.2,0.2
2026-05-23T0000,2644A,109.0088,32.6974,安康市,汉滨区检察院,,32,32,35,16,19,12,12,79,50,11,9,5,5,0.6,0.5
2026-05-23T0000,4054A,109.0324,32.6913,安康市,市邮政管理局,细颗粒物(PM2.5),62,59,37,41,25,15,15,84,50,14,10,8,9,0.7,0.5
2026-05-23T0000,2291A,117.0806,30.5181,安庆市,环科院,,22,22,27,3,18,13,13,74,30,32,20,7,8,0.4,0.7
2026-05-23T0000,2292A,117.0331,30.5118,安庆市,马山宾馆,,26,26,29,7,20,6,6,77,28,29,15,4,6,0.7,0.8
2026-05-23T0000,2294A,116.9897,30.6146,安庆市,安庆大学,,14,14,30,8,20,24,24,89,41,21,15,4,5,0.5,0.6
2026-05-23T0000,3173A,117.0598,30.5351,安庆市,市人大,,23,23,31,3,18,21,21,82,41,19,14,4,6,0.5,0.7
2026-05-23T0000,3123A,105.9408,26.2431,安顺市,凤凰山,,28,NA,18,19,15,55,55,84,70,7,5,5,5,0.5,0.5
2026-05-23T0000,3124A,105.9443,26.2567,安顺市,金钟山,,25,NA,19,17,14,55,55,79,68,5,4,6,6,0.5,0.5
2026-05-23T0000,3125A,105.8983,26.248,安顺市,娄家坡,,20,14,18,14,13,57,57,80,70,3,3,6,6,0.7,0.5
2026-05-23T0000,1819A,114.3552,36.1017,安阳市,红庙街,,43,43,28,28,17,24,24,98,70,29,14,2,3,0.6,0.4
2026-05-23T0000,1820A,114.361,36.0681,安阳市,银杏小区,颗粒物(PM10),60,64,32,38,21,42,42,99,78,22,10,2,2,0.5,0.3
