timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-05-12T2300,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,32,32,21,6,8,40,40,94,76,9,7,6,6,0.4,0.3
2026-05-12T2300,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,39,39,17,7,8,49,49,89,75,8,7,5,5,0.3,0.3
2026-05-12T2300,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),98,117,213,42,81,102,102,129,124,21,9,3,3,0.5,0.5
2026-05-12T2300,2696A,80.2592,41.1541,阿克苏地区,艺术中心,细颗粒物(PM2.5),78,86,230,49,96,107,107,131,126,16,9,5,4,0.4,0.4
2026-05-12T2300,2205A,105.699,38.8409,阿拉善盟,蒙二幼,颗粒物(PM10),80,92,97,20,24,120,120,145,135,7,8,10,11,0.4,0.3
2026-05-12T2300,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,颗粒物(PM10),68,74,80,15,24,115,115,142,131,5,4,9,9,0.4,0.4
2026-05-12T2300,2708A,88.1266,47.8515,阿勒泰地区,市站,颗粒物(PM10),70,78,27,22,5,86,86,87,87,3,4,6,5,0.2,0.4
2026-05-12T2300,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,颗粒物(PM10),75,85,51,20,9,85,85,85,85,2,3,5,5,0.1,0.2
2026-05-12T2300,2630A,80.1171,32.4999,阿里地区,阿里监测站,,34,16,24,3,5,106,106,111,110,2,5,7,7,0.3,0.3
2026-05-12T2300,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,35,15,19,3,4,111,111,114,114,1,2,6,6,0.2,0.2
2026-05-12T2300,2644A,109.0088,32.6974,安康市,汉滨区检察院,颗粒物(PM10),76,86,57,44,36,44,44,77,64,15,13,12,8,0.5,0.4
2026-05-12T2300,4054A,109.0324,32.6913,安康市,市邮政管理局,细颗粒物(PM2.5),70,69,64,45,39,39,39,77,62,12,14,12,10,0.6,0.6
2026-05-12T2300,2291A,117.0806,30.5181,安庆市,环科院,细颗粒物(PM2.5),153,NA,56,117,44,17,17,150,98,88,29,11,9,1.0,0.6
2026-05-12T2300,2292A,117.0331,30.5118,安庆市,马山宾馆,细颗粒物(PM2.5),130,99,57,93,44,4,4,145,80,108,33,9,7,1.0,0.8
2026-05-12T2300,2294A,116.9897,30.6146,安庆市,安庆大学,细颗粒物(PM2.5),96,72,52,58,38,71,71,145,110,23,20,6,8,0.6,0.5
2026-05-12T2300,3173A,117.0598,30.5351,安庆市,市人大,细颗粒物(PM2.5),135,NA,55,98,42,78,78,156,127,38,16,24,9,1.0,0.6
2026-05-12T2300,3123A,105.9408,26.2431,安顺市,凤凰山,,22,16,28,15,19,63,63,81,60,4,11,5,7,0.6,0.7
2026-05-12T2300,3124A,105.9443,26.2567,安顺市,金钟山,,28,NA,25,19,20,54,54,74,52,4,7,6,7,0.6,0.6
2026-05-12T2300,3125A,105.8983,26.248,安顺市,娄家坡,,18,16,27,10,18,55,55,79,54,2,6,5,6,0.6,0.6
2026-05-12T2300,1819A,114.3552,36.1017,安阳市,红庙街,细颗粒物(PM2.5),74,82,85,47,51,92,92,157,131,16,17,7,6,0.8,0.9
2026-05-12T2300,1820A,114.361,36.0681,安阳市,银杏小区,颗粒物(PM10),65,71,78,35,41,91,91,156,131,18,16,7,7,0.5,0.6
2026-05-12T2300,3141A,114.3921,36.0879,安阳市,信访局,细颗粒物(PM2.5),70,75,81,45,56,96,96,166,137,17,13,3,4,0.7,0.8
2026-05-12T2300,3669A,114.4706,36.0634,安阳市,左辅环卫站,颗粒物(PM10),65,70,98,40,50,82,82,150,116,13,22,1,2,0.7,0.7
2026-05-12T2300,4117A,114.2918,36.0769,安阳市,钢三路198号,颗粒物(PM10),58,60,76,34,49,84,84,146,118,11,12,1,3,0.6,0.7
2026-05-12T2300,1748A,123.0441,41.1201,鞍山市,深沟寺,,40,23,39,9,19,126,126,145,133,6,11,7,8,0.5,0.7
2026-05-12T2300,1749A,123.011,41.0931,鞍山市,太阳城,,39,18,38,10,22,124,124,140,129,4,10,7,8,0.6,0.8
2026-05-12T2300,1750A,123.0483,41.1445,鞍山市,太平,,39,20,47,11,21,123,123,142,128,7,11,7,8,0.4,0.6
2026-05-12T2300,1751A,122.964,41.0968,鞍山市,铁西三道街,,39,30,52,13,25,122,122,140,126,11,19,6,6,0.7,0.8
2026-05-12T2300,1753A,123.0219,41.0822,鞍山市,明达新区,,39,18,37,8,20,122,122,136,128,7,12,7,8,0.4,0.6
2026-05-12T2300,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,,36,28,54,12,24,115,115,144,126,16,21,13,9,0.8,0.7
2026-05-12T2300,2195A,107.4206,40.7609,巴彦淖尔市,附二中,颗粒物(PM10),118,165,74,45,32,106,106,180,155,16,12,10,15,0.5,0.5
2026-05-12T2300,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,颗粒物(PM10),110,146,69,37,22,110,110,178,153,14,11,9,9,0.5,0.5
2026-05-12T2300,1956A,86.1476,41.7529,巴音郭楞蒙古自治州,孔雀公园,颗粒物(PM10),51,51,69,25,16,108,108,112,110,7,5,4,4,0.2,0.2
2026-05-12T2300,1957A,86.1971,41.7166,巴音郭楞蒙古自治州,棉纺厂,颗粒物(PM10),68,75,124,36,34,106,106,107,99,6,9,/,/,/,/
2026-05-12T2300,1958A,86.236,41.7172,巴音郭楞蒙古自治州,经济开发区,细颗粒物(PM2.5),121,NA,126,83,27,106,106,114,105,2,3,8,9,0.1,0.1
2026-05-12T2300,3181A,106.776805,31.852614,巴中市,市五中,,34,34,92,18,76,38,38,67,62,8,22,6,6,0.6,0.9
2026-05-12T2300,3183A,106.7419,31.8654,巴中市,圣泉水务公司,,28,20,70,19,60,61,61,70,69,10,22,7,7,0.7,0.9
2026-05-12T2300,3616A,106.7617,31.8343,巴中市,市中心医院,,46,46,123,17,83,53,53,74,68,12,24,5,6,0.5,0.9
2026-05-12T2300,2235A,122.7909,45.608,白城市,洮北区环保局,颗粒物(PM10),64,69,86,20,29,93,93,178,154,8,9,5,6,0.4,0.4
2026-05-12T2300,2236A,122.8741,45.5725,白城市,市环保局,颗粒物(PM10),90,105,116,31,34,76,76,136,124,13,15,4,5,0.4,0.2
2026-05-12T2300,2231A,126.4219,41.9172,白山市,喜丰,,50,50,49,20,20,31,31,128,92,44,22,14,14,0.8,0.8
2026-05-12T2300,2232A,126.4082,41.9416,白山市,环保局,,39,39,34,21,18,48,48,125,92,18,14,9,11,0.9,0.8
2026-05-12T2300,2647A,104.1727,36.5448,白银市,第三小学,,30,21,69,14,26,94,94,107,102,8,15,9,17,0.4,0.5
2026-05-12T2300,2648A,104.1467,36.5482,白银市,动力公司,,33,NA,59,13,28,103,103,114,110,6,10,7,10,0.3,0.6
2026-05-12T2300,2512A,106.6102,23.901,百色市,市监测站,细颗粒物(PM2.5),92,73,55,56,42,10,10,46,37,16,15,12,12,1.2,1
2026-05-12T2300,2513A,106.6524,23.8842,百色市,市中心血站,细颗粒物(PM2.5),117,88,61,78,54,4,4,43,34,39,24,10,13,1.3,1
2026-05-12T2300,4133A,106.6273,23.8798,百色市,龙景西路,细颗粒物(PM2.5),114,150,89,75,54,4,4,40,33,30,20,12,14,0.9,0.8
