timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-06-17T1200,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,19,8,18,6,8,60,60,43,38,6,5,3,3,0.3,0.3
2026-06-17T1200,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,20,6,21,3,7,64,64,46,42,5,5,2,2,0.3,0.3
2026-06-17T1200,2695A,80.2899,41.1684,阿克苏地区,电视台,,31,22,54,21,30,99,99,113,95,7,7,2,3,0.6,0.6
2026-06-17T1200,2696A,80.2592,41.1541,阿克苏地区,艺术中心,,32,28,55,7,19,102,102,114,98,13,10,4,4,0.7,0.7
2026-06-17T1200,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,42,37,36,7,10,134,134,119,119,7,6,10,11,0.4,0.4
2026-06-17T1200,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,40,32,32,8,9,125,125,123,121,5,5,12,12,0.5,0.4
2026-06-17T1200,2708A,88.1266,47.8515,阿勒泰地区,市站,,32,32,24,3,3,95,95,83,77,14,8,7,7,0.1,0.1
2026-06-17T1200,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,36,36,27,3,5,96,96,81,76,5,8,6,6,0.3,0.3
2026-06-17T1200,2630A,80.1171,32.4999,阿里地区,阿里监测站,,39,10,9,3,2,122,122,122,121,6,3,2,2,0.3,0.3
2026-06-17T1200,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,41,11,8,3,3,130,130,121,121,3,2,6,5,0.3,0.3
2026-06-17T1200,2644A,109.0088,32.6974,安康市,汉滨区检察院,颗粒物(PM10),63,68,35,29,21,14,14,31,23,24,10,5,6,0.7,0.5
2026-06-17T1200,4054A,109.0324,32.6913,安康市,市邮政管理局,颗粒物(PM10),52,52,35,32,25,22,22,30,23,23,11,2,5,0.8,0.6
2026-06-17T1200,2291A,117.0806,30.5181,安庆市,环科院,臭氧1小时(O3_1h),58,40,24,17,16,166,166,86,86,10,10,12,9,0.8,0.6
2026-06-17T1200,2292A,117.0331,30.5118,安庆市,马山宾馆,臭氧1小时(O3_1h),59,41,24,23,17,167,167,92,92,9,10,10,10,0.9,0.8
2026-06-17T1200,2294A,116.9897,30.6146,安庆市,安庆大学,,50,28,24,15,14,158,158,76,76,8,7,4,4,0.4,0.4
2026-06-17T1200,3173A,117.0598,30.5351,安庆市,市人大,臭氧1小时(O3_1h),67,36,23,20,16,173,173,95,95,11,11,6,6,0.5,0.4
