timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-06-27T2100,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,NA,NA,53,21,6,9,26,26,36,36,NA,6,3,3,NA,0.4
2026-06-27T2100,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,9,9,9,6,7,26,26,40,40,6,7,2,2,0.3,0.2
2026-06-27T2100,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),105,132,76,28,24,130,130,131,131,10,17,3,3,0.6,0.8
2026-06-27T2100,2696A,80.2592,41.1541,阿克苏地区,艺术中心,颗粒物(PM10),63,67,75,28,32,122,122,131,129,2,30,4,5,0.6,0.9
2026-06-27T2100,2205A,105.699,38.8409,阿拉善盟,蒙二幼,颗粒物(PM10),63,68,56,34,17,126,126,149,139,4,4,10,11,0.3,0.3
2026-06-27T2100,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,颗粒物(PM10),102,125,62,33,19,128,128,144,135,3,3,8,9,0.4,0.4
2026-06-27T2100,2708A,88.1266,47.8515,阿勒泰地区,市站,,36,15,16,3,2,115,115,120,120,11,7,7,7,0.3,0.2
2026-06-27T2100,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,34,16,13,3,2,108,108,111,111,5,5,6,6,0.4,0.4
2026-06-27T2100,2630A,80.1171,32.4999,阿里地区,阿里监测站,,41,12,10,3,4,131,131,142,136,6,4,2,3,0.3,0.3
2026-06-27T2100,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,44,8,8,3,3,139,139,140,140,2,2,7,6,0.4,0.5
2026-06-27T2100,2644A,109.0088,32.6974,安康市,汉滨区检察院,,26,26,27,12,13,37,37,84,77,8,7,1,2,0.5,0.4
2026-06-27T2100,4054A,109.0324,32.6913,安康市,市邮政管理局,,32,29,28,22,16,36,36,93,82,14,7,3,3,0.7,0.6
2026-06-27T2100,2291A,117.0806,30.5181,安庆市,环科院,细颗粒物(PM2.5),66,51,47,43,35,156,156,192,180,9,14,8,9,0.8,0.8
2026-06-27T2100,2292A,117.0331,30.5118,安庆市,马山宾馆,细颗粒物(PM2.5),68,61,46,44,36,164,164,191,185,10,18,2,3,0.5,0.6
2026-06-27T2100,2294A,116.9897,30.6146,安庆市,安庆大学,,50,45,37,35,30,111,111,156,147,8,6,3,3,0.4,0.4
2026-06-27T2100,3173A,117.0598,30.5351,安庆市,市人大,细颗粒物(PM2.5),78,56,43,49,34,155,155,186,181,12,9,5,6,0.6,0.6
2026-06-27T2100,3123A,105.9408,26.2431,安顺市,凤凰山,,30,30,17,16,12,73,73,111,102,10,9,8,9,0.4,0.4
2026-06-27T2100,3124A,105.9443,26.2567,安顺市,金钟山,细颗粒物(PM2.5),64,NA,16,42,18,74,74,108,102,6,7,11,11,0.4,0.4
2026-06-27T2100,3125A,105.8983,26.248,安顺市,娄家坡,,29,20,15,20,13,71,71,105,97,8,7,9,10,0.7,0.6
2026-06-27T2100,1819A,114.3552,36.1017,安阳市,红庙街,臭氧1小时(O3_1h),101,70,55,50,27,201,201,228,228,9,13,4,7,0.6,0.6
2026-06-27T2100,1820A,114.361,36.0681,安阳市,银杏小区,臭氧1小时(O3_1h),104,68,56,50,31,208,208,232,232,8,13,1,4,0.6,0.5
2026-06-27T2100,3141A,114.3921,36.0879,安阳市,信访局,臭氧1小时(O3_1h),112,70,55,52,30,224,224,242,242,8,17,2,5,0.6,0.5
2026-06-27T2100,3669A,114.4706,36.0634,安阳市,左辅环卫站,细颗粒物(PM2.5),62,65,62,41,27,164,164,198,195,17,21,2,4,0.7,0.6
2026-06-27T2100,4117A,114.2918,36.0769,安阳市,钢三路198号,臭氧1小时(O3_1h),79,66,64,42,29,183,183,221,219,10,13,4,6,0.6,0.6
2026-06-27T2100,1748A,123.0441,41.1201,鞍山市,深沟寺,,42,33,43,14,20,134,134,167,162,14,13,8,9,0.6,1
2026-06-27T2100,1749A,123.011,41.0931,鞍山市,太阳城,,39,34,35,11,19,122,122,164,159,17,21,8,11,0.8,1.3
2026-06-27T2100,1750A,123.0483,41.1445,鞍山市,太平,,46,46,52,17,21,129,129,162,157,22,18,9,11,0.8,1.2
2026-06-27T2100,1751A,122.964,41.0968,鞍山市,铁西三道街,,43,40,64,16,26,135,135,180,171,24,22,7,10,0.7,1.3
2026-06-27T2100,1753A,123.0219,41.0822,鞍山市,明达新区,,41,41,48,18,23,114,114,167,160,17,15,6,9,0.7,1.1
2026-06-27T2100,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,,47,47,69,22,33,128,128,172,160,22,27,7,10,0.6,1
2026-06-27T2100,2195A,107.4206,40.7609,巴彦淖尔市,附二中,颗粒物(PM10),63,68,58,35,29,85,85,138,131,22,14,12,12,0.8,0.6
2026-06-27T2100,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,,50,50,58,14,22,83,83,120,112,16,11,9,10,0.7,0.6
2026-06-27T2100,1956A,86.1476,41.7529,巴音郭楞蒙古自治州,孔雀公园,颗粒物(PM10),112,151,110,48,34,125,125,121,120,6,21,5,5,0.2,0.3
2026-06-27T2100,1957A,86.1971,41.7166,巴音郭楞蒙古自治州,棉纺厂,颗粒物(PM10),138,217,112,60,34,127,127,129,129,6,13,/,/,/,/
