timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-06-27T2200,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,NA,NA,30,22,6,9,NA,NA,39,39,4,6,3,3,0.4,0.4
2026-06-27T2200,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,15,15,9,3,7,21,21,40,39,6,7,2,2,0.2,0.3
2026-06-27T2200,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),197,344,87,42,25,130,130,131,131,10,17,3,3,0.7,0.8
2026-06-27T2200,2696A,80.2592,41.1541,阿克苏地区,艺术中心,颗粒物(PM10),136,213,83,40,33,116,116,131,126,3,30,4,5,0.7,0.9
2026-06-27T2200,2205A,105.699,38.8409,阿拉善盟,蒙二幼,颗粒物(PM10),110,145,60,46,17,118,118,149,135,5,4,10,11,0.3,0.3
2026-06-27T2200,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,颗粒物(PM10),95,112,65,33,19,120,120,144,132,4,3,8,9,0.4,0.4
2026-06-27T2200,2708A,88.1266,47.8515,阿勒泰地区,市站,,30,16,15,7,2,93,93,120,118,22,8,7,7,0.3,0.2
2026-06-27T2200,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,32,18,13,3,2,101,101,111,110,7,5,6,6,0.4,0.4
2026-06-27T2200,2630A,80.1171,32.4999,阿里地区,阿里监测站,,45,20,10,7,4,142,142,142,137,5,4,5,3,0.3,0.3
2026-06-27T2200,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,47,14,9,3,3,149,149,141,141,2,2,7,6,0.5,0.5
2026-06-27T2200,2644A,109.0088,32.6974,安康市,汉滨区检察院,,29,29,27,12,12,25,25,84,69,10,7,2,2,0.5,0.4
2026-06-27T2200,4054A,109.0324,32.6913,安康市,市邮政管理局,,32,32,28,21,16,26,26,93,73,15,7,6,3,0.6,0.6
2026-06-27T2200,2291A,117.0806,30.5181,安庆市,环科院,细颗粒物(PM2.5),78,62,48,49,36,39,39,192,160,99,18,8,9,0.9,0.8
2026-06-27T2200,2292A,117.0331,30.5118,安庆市,马山宾馆,细颗粒物(PM2.5),80,56,47,50,37,142,142,191,178,14,18,2,3,0.5,0.6
2026-06-27T2200,2294A,116.9897,30.6146,安庆市,安庆大学,细颗粒物(PM2.5),56,45,38,38,30,115,115,156,141,8,6,3,3,0.4,0.4
2026-06-27T2200,3173A,117.0598,30.5351,安庆市,市人大,细颗粒物(PM2.5),68,56,43,44,34,127,127,186,173,14,9,5,6,0.6,0.6
2026-06-27T2200,3123A,105.9408,26.2431,安顺市,凤凰山,,29,29,18,15,13,69,69,111,96,10,9,7,9,0.4,0.4
2026-06-27T2200,3124A,105.9443,26.2567,安顺市,金钟山,,31,31,16,14,19,69,69,108,96,6,7,9,12,0.4,0.4
2026-06-27T2200,3125A,105.8983,26.248,安顺市,娄家坡,,26,20,15,18,13,67,67,105,92,7,7,9,10,0.7,0.6
2026-06-27T2200,1819A,114.3552,36.1017,安阳市,红庙街,细颗粒物(PM2.5),74,59,57,47,28,176,176,228,222,9,13,5,7,0.6,0.7
2026-06-27T2200,1820A,114.361,36.0681,安阳市,银杏小区,细颗粒物(PM2.5),88,68,57,54,33,184,184,232,226,9,12,2,4,0.5,0.5
2026-06-27T2200,3141A,114.3921,36.0879,安阳市,信访局,臭氧1小时(O3_1h),101,61,56,49,32,202,202,242,238,9,17,3,5,0.6,0.5
2026-06-27T2200,3669A,114.4706,36.0634,安阳市,左辅环卫站,细颗粒物(PM2.5),72,72,63,46,28,169,169,198,192,19,21,4,4,0.8,0.6
2026-06-27T2200,4117A,114.2918,36.0769,安阳市,钢三路198号,细颗粒物(PM2.5),52,45,64,36,30,158,158,221,211,8,13,4,6,0.5,0.6
2026-06-27T2200,1748A,123.0441,41.1201,鞍山市,深沟寺,,41,41,44,18,20,108,108,167,154,15,13,7,9,0.7,1
2026-06-27T2200,1749A,123.011,41.0931,鞍山市,太阳城,,45,45,36,15,19,114,114,164,153,17,21,8,11,0.8,1.3
