timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-07-11T2200,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,31,31,21,3,5,32,32,85,76,6,5,3,3,0.5,0.5
2026-07-11T2200,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,13,NA,10,6,7,39,39,85,79,6,5,2,2,0.4,0.4
2026-07-11T2200,2695A,80.2899,41.1684,阿克苏地区,电视台,,50,50,44,19,20,126,126,139,137,8,11,5,5,0.3,0.4
2026-07-11T2200,2696A,80.2592,41.1541,阿克苏地区,艺术中心,,41,38,41,16,18,129,129,148,145,11,29,4,4,0.3,0.3
2026-07-11T2200,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,28,18,17,14,9,88,88,87,87,3,4,9,9,0.4,0.4
2026-07-11T2200,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,29,15,17,9,9,91,91,90,90,4,4,9,9,0.5,0.5
2026-07-11T2200,2708A,88.1266,47.8515,阿勒泰地区,市站,,26,23,28,14,6,82,82,106,104,26,9,7,7,0.3,0.2
2026-07-11T2200,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,30,22,24,7,6,95,95,102,102,5,4,7,7,0.3,0.3
2026-07-11T2200,2630A,80.1171,32.4999,阿里地区,阿里监测站,,33,7,9,3,2,105,105,104,104,2,3,6,6,0.2,0.2
2026-07-11T2200,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,33,6,10,3,2,105,105,107,107,1,2,2,2,0.2,0.2
2026-07-11T2200,2644A,109.0088,32.6974,安康市,汉滨区检察院,,32,32,21,15,10,35,35,81,64,14,7,3,3,0.5,0.5
2026-07-11T2200,4054A,109.0324,32.6913,安康市,市邮政管理局,NA,NA,25,22,22,15,NA,NA,77,63,13,6,78,8,0.8,0.7
2026-07-11T2200,2291A,117.0806,30.5181,安庆市,环科院,,32,32,32,14,19,68,68,109,86,2,9,9,10,0.5,0.6
2026-07-11T2200,2292A,117.0331,30.5118,安庆市,马山宾馆,,34,34,31,13,19,73,73,110,87,3,7,2,3,0.4,0.5
2026-07-11T2200,2294A,116.9897,30.6146,安庆市,安庆大学,,35,35,26,18,17,84,84,105,85,2,4,4,4,0.5,0.5
